,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,X,Y
92,0.0,0.0,0.0,0.05,0.33,1.26,2.02,5.03,5.35,6.87,4.33,2.0,1.69,1.61,0.84,0.54,0.56,0.56,0.48,0.31,0.31,0.33,0.47,0.65,0.68,1.41,1.89,1.64,2.09,2.34,2.08,3.93,8.69,11.08,18.26,39.61,71.1,100.77,77.68,36.49,21.18,12.06,10.55,10.41,9.2,9.12,6.11,5.54,8.52,7.06,7.03,11.02,11.73,8.36,13.28,12.89,14.17,15.5,22.09,25.68,19.8,14.41,14.35,15.96,13.36,11.95,8.39,11.28,7.23,5.12,3.49,1.94,1.52,2.51,5.59,9.37,10.1,12.54,11.9,12.02,13.85,13.81,12.23,13.65,12.83,12.71,12.75,15.02,20.5,37.9,43.98,45.74,57.79,83.95,99.48,3918042.3128150785,3097992.283726082
93,0.0,0.0,0.0,0.05,0.33,1.26,2.02,5.03,5.35,6.87,4.33,2.0,1.69,1.61,0.84,0.54,0.56,0.56,0.48,0.31,0.31,0.33,0.47,0.65,0.68,1.41,1.89,1.64,2.09,2.34,2.08,3.93,8.69,11.08,18.26,39.61,71.1,100.77,77.68,36.49,21.18,12.06,10.55,10.41,9.2,9.12,6.11,5.54,8.52,7.06,7.03,11.02,11.73,8.36,13.28,12.89,14.17,15.5,22.09,25.68,19.8,14.41,14.35,15.96,13.36,11.95,8.39,11.28,7.23,5.12,3.49,1.94,1.52,2.51,5.59,9.37,10.1,12.54,11.9,12.02,13.85,13.81,12.23,13.65,12.83,12.71,12.75,15.02,20.5,37.9,43.98,45.74,57.79,83.95,99.48,3918042.3128150785,3097992.283726082
94,0.0,0.0,0.0,0.06,0.59,0.92,2.52,5.04,7.79,9.28,3.81,4.69,1.78,1.05,0.94,0.45,0.41,0.33,0.45,0.25,0.18,0.23,0.21,0.29,0.53,0.55,0.7,1.09,1.05,0.92,1.04,1.33,2.5,3.03,4.9,10.06,21.53,33.46,32.88,16.96,10.12,8.15,6.64,8.01,7.11,6.66,5.06,3.89,5.12,5.04,8.32,8.44,5.96,4.08,6.21,5.43,4.77,6.95,10.47,12.81,10.47,8.2,7.25,9.1,10.06,8.46,4.75,6.47,4.67,3.59,2.09,1.05,1.56,2.95,6.54,8.58,8.01,7.89,6.58,6.31,4.84,5.39,5.51,4.59,5.94,5.51,7.42,7.42,12.76,20.18,38.07,43.6,58.88,101.05,118.94,3958442.1710474035,3099290.825551499
95,0.0,0.0,0.0,0.06,0.59,0.92,2.52,5.04,7.79,9.28,3.81,4.69,1.78,1.05,0.94,0.45,0.41,0.33,0.45,0.25,0.18,0.23,0.21,0.29,0.53,0.55,0.7,1.09,1.05,0.92,1.04,1.33,2.5,3.03,4.9,10.06,21.53,33.46,32.88,16.96,10.12,8.15,6.64,8.01,7.11,6.66,5.06,3.89,5.12,5.04,8.32,8.44,5.96,4.08,6.21,5.43,4.77,6.95,10.47,12.81,10.47,8.2,7.25,9.1,10.06,8.46,4.75,6.47,4.67,3.59,2.09,1.05,1.56,2.95,6.54,8.58,8.01,7.89,6.58,6.31,4.84,5.39,5.51,4.59,5.94,5.51,7.42,7.42,12.76,20.18,38.07,43.6,58.88,101.05,118.94,3958442.1710474035,3099290.825551499
96,0.0,0.0,0.0,0.0,0.25,0.64,1.94,5.4,6.22,10.88,4.91,6.36,2.08,3.39,1.94,1.34,0.92,0.39,0.42,0.6,0.57,0.39,0.39,0.74,0.57,0.71,1.1,1.13,0.42,0.53,0.81,1.7,3.04,4.13,5.4,9.43,20.91,49.03,47.97,26.92,15.76,10.67,10.95,13.46,14.13,15.68,11.13,7.35,9.71,5.76,6.36,9.79,7.1,7.24,11.23,9.54,12.72,15.44,16.18,21.44,15.19,11.55,9.93,10.63,8.37,9.04,7.95,7.91,5.12,4.27,2.37,1.1,1.13,2.05,5.9,11.27,9.26,9.01,7.38,5.9,6.25,4.56,4.77,4.63,4.03,5.02,3.82,6.15,13.46,25.96,45.32,63.3,88.7,130.32,139.71,3848128.19220654,3143549.734658689
97,0.0,0.0,0.0,0.0,0.25,0.64,1.94,5.4,6.22,10.88,4.91,6.36,2.08,3.39,1.94,1.34,0.92,0.39,0.42,0.6,0.57,0.39,0.39,0.74,0.57,0.71,1.1,1.13,0.42,0.53,0.81,1.7,3.04,4.13,5.4,9.43,20.91,49.03,47.97,26.92,15.76,10.67,10.95,13.46,14.13,15.68,11.13,7.35,9.71,5.76,6.36,9.79,7.1,7.24,11.23,9.54,12.72,15.44,16.18,21.44,15.19,11.55,9.93,10.63,8.37,9.04,7.95,7.91,5.12,4.27,2.37,1.1,1.13,2.05,5.9,11.27,9.26,9.01,7.38,5.9,6.25,4.56,4.77,4.63,4.03,5.02,3.82,6.15,13.46,25.96,45.32,63.3,88.7,130.32,139.71,3848128.19220654,3143549.734658689
98,0.0,0.0,0.0,0.0,0.19,0.77,1.35,3.87,4.64,2.9,1.93,1.74,1.93,2.9,2.51,0.77,0.19,0.39,0.58,0.19,1.16,0.77,0.77,2.71,0.77,0.97,1.55,0.77,0.19,0.0,0.77,6.77,2.13,1.93,2.9,8.31,20.69,55.1,51.23,41.37,24.36,12.37,15.85,14.89,24.36,27.84,20.11,15.08,28.23,26.68,54.91,35.57,25.33,10.25,17.59,17.59,13.34,13.92,11.41,13.34,10.83,12.57,15.08,13.15,9.47,11.21,9.47,10.83,5.99,2.9,2.13,0.77,0.58,1.16,2.13,2.51,4.45,5.03,6.77,3.29,3.67,2.32,1.93,2.13,1.93,1.35,2.51,4.45,8.12,22.23,54.52,73.66,121.22,205.51,191.59,3822692.766149597,3125105.7013302627
99,0.0,0.0,0.0,0.0,0.19,0.77,1.35,3.87,4.64,2.9,1.93,1.74,1.93,2.9,2.51,0.77,0.19,0.39,0.58,0.19,1.16,0.77,0.77,2.71,0.77,0.97,1.55,0.77,0.19,0.0,0.77,6.77,2.13,1.93,2.9,8.31,20.69,55.1,51.23,41.37,24.36,12.37,15.85,14.89,24.36,27.84,20.11,15.08,28.23,26.68,54.91,35.57,25.33,10.25,17.59,17.59,13.34,13.92,11.41,13.34,10.83,12.57,15.08,13.15,9.47,11.21,9.47,10.83,5.99,2.9,2.13,0.77,0.58,1.16,2.13,2.51,4.45,5.03,6.77,3.29,3.67,2.32,1.93,2.13,1.93,1.35,2.51,4.45,8.12,22.23,54.52,73.66,121.22,205.51,191.59,3822692.766149597,3125105.7013302627
100,0.0,0.0,0.0,0.0,0.37,0.75,2.99,6.17,6.92,11.88,3.37,1.68,1.87,2.34,2.99,1.22,0.56,0.09,0.19,0.28,0.19,0.56,0.37,0.94,0.65,0.75,0.94,0.65,0.75,0.56,1.31,4.68,6.83,7.39,8.6,26.65,42.08,66.31,77.44,51.81,31.24,19.27,14.68,8.98,14.22,17.21,11.78,7.76,10.29,9.73,11.04,12.72,10.66,7.95,8.7,9.45,11.04,12.34,20.39,20.39,17.39,14.5,11.32,10.01,15.24,17.02,7.48,10.38,7.39,2.9,1.4,1.31,1.12,0.75,2.81,2.9,2.43,14.96,8.79,5.7,4.49,4.49,4.68,5.52,3.27,2.34,1.68,1.68,2.06,16.09,26.75,53.31,93.52,165.81,167.5,3818891.715010297,3106769.2607345567
101,0.0,0.0,0.0,0.0,0.37,0.75,2.99,6.17,6.92,11.88,3.37,1.68,1.87,2.34,2.99,1.22,0.56,0.09,0.19,0.28,0.19,0.56,0.37,0.94,0.65,0.75,0.94,0.65,0.75,0.56,1.31,4.68,6.83,7.39,8.6,26.65,42.08,66.31,77.44,51.81,31.24,19.27,14.68,8.98,14.22,17.21,11.78,7.76,10.29,9.73,11.04,12.72,10.66,7.95,8.7,9.45,11.04,12.34,20.39,20.39,17.39,14.5,11.32,10.01,15.24,17.02,7.48,10.38,7.39,2.9,1.4,1.31,1.12,0.75,2.81,2.9,2.43,14.96,8.79,5.7,4.49,4.49,4.68,5.52,3.27,2.34,1.68,1.68,2.06,16.09,26.75,53.31,93.52,165.81,167.5,3818891.715010297,3106769.2607345567
102,0.0,0.0,0.0,0.0,0.72,0.41,2.49,7.86,8.81,17.49,9.12,2.9,1.91,2.6,2.9,1.16,0.89,0.34,0.38,1.26,0.51,1.09,0.89,1.09,1.67,1.13,1.23,0.65,1.02,0.72,1.26,2.02,2.87,4.03,8.4,15.07,40.42,64.78,82.0,47.18,29.42,19.61,13.09,16.54,19.92,21.08,13.39,12.61,13.87,15.68,16.81,14.79,13.7,11.55,11.92,11.51,11.31,16.47,27.47,30.34,20.16,18.04,19.47,20.36,16.64,18.52,11.65,13.84,10.9,7.93,2.12,1.78,1.09,1.71,6.25,5.77,6.9,5.81,7.99,8.37,9.81,8.64,8.13,5.67,4.37,4.17,4.37,8.1,23.16,55.93,63.24,69.15,87.4,146.5,146.37,3850655.22625316,3100440.6091944296
103,0.0,0.0,0.0,0.0,0.72,0.41,2.49,7.86,8.81,17.49,9.12,2.9,1.91,2.6,2.9,1.16,0.89,0.34,0.38,1.26,0.51,1.09,0.89,1.09,1.67,1.13,1.23,0.65,1.02,0.72,1.26,2.02,2.87,4.03,8.4,15.07,40.42,64.78,82.0,47.18,29.42,19.61,13.09,16.54,19.92,21.08,13.39,12.61,13.87,15.68,16.81,14.79,13.7,11.55,11.92,11.51,11.31,16.47,27.47,30.34,20.16,18.04,19.47,20.36,16.64,18.52,11.65,13.84,10.9,7.93,2.12,1.78,1.09,1.71,6.25,5.77,6.9,5.81,7.99,8.37,9.81,8.64,8.13,5.67,4.37,4.17,4.37,8.1,23.16,55.93,63.24,69.15,87.4,146.5,146.37,3850655.22625316,3100440.6091944296
104,0.0,0.0,0.0,0.0,0.13,0.89,2.03,3.61,3.8,6.33,3.48,2.34,2.22,2.72,2.34,1.39,1.84,0.95,0.57,0.89,0.82,0.25,0.32,0.51,1.52,0.63,1.9,0.7,0.7,1.27,0.76,2.53,1.65,1.39,2.47,9.31,28.56,43.0,44.83,27.16,18.11,12.92,11.21,14.31,14.56,14.12,6.9,6.71,7.09,10.95,15.2,21.21,17.29,14.5,12.35,8.23,7.03,10.64,15.64,22.16,16.91,13.3,14.12,16.21,16.08,17.86,9.12,9.69,4.37,5.13,1.58,0.82,1.27,2.28,4.62,6.4,9.12,12.85,10.64,7.79,6.02,4.94,4.12,3.93,5.13,2.15,3.48,4.94,9.56,21.09,33.81,49.9,78.08,112.21,129.43,3828921.1317529087,3142169.0396284233
105,0.0,0.0,0.0,0.0,0.13,0.89,2.03,3.61,3.8,6.33,3.48,2.34,2.22,2.72,2.34,1.39,1.84,0.95,0.57,0.89,0.82,0.25,0.32,0.51,1.52,0.63,1.9,0.7,0.7,1.27,0.76,2.53,1.65,1.39,2.47,9.31,28.56,43.0,44.83,27.16,18.11,12.92,11.21,14.31,14.56,14.12,6.9,6.71,7.09,10.95,15.2,21.21,17.29,14.5,12.35,8.23,7.03,10.64,15.64,22.16,16.91,13.3,14.12,16.21,16.08,17.86,9.12,9.69,4.37,5.13,1.58,0.82,1.27,2.28,4.62,6.4,9.12,12.85,10.64,7.79,6.02,4.94,4.12,3.93,5.13,2.15,3.48,4.94,9.56,21.09,33.81,49.9,78.08,112.21,129.43,3828921.1317529087,3142169.0396284233
106,0.0,0.0,0.0,0.0,0.19,0.58,2.0,7.89,6.4,6.47,2.52,4.66,2.46,2.33,2.65,1.23,0.84,0.52,0.26,0.91,0.91,0.65,1.36,2.07,2.26,1.03,3.23,1.23,1.03,0.97,0.97,1.1,2.26,4.07,8.67,16.75,40.03,86.73,82.59,49.41,36.74,26.26,20.89,20.76,21.6,23.54,12.22,9.9,12.29,12.87,13.78,14.62,12.94,10.41,11.77,16.49,15.33,12.35,24.77,27.49,21.34,21.08,21.67,18.11,17.4,17.4,12.16,19.86,11.45,8.15,3.23,1.42,0.84,3.23,7.24,8.6,8.08,7.5,6.92,5.5,8.34,7.37,6.6,7.37,7.37,5.43,6.86,8.8,22.51,41.46,69.27,87.96,108.4,161.43,185.36,3838485.3996724556,3114698.5564799914
107,0.0,0.0,0.0,0.0,0.19,0.58,2.0,7.89,6.4,6.47,2.52,4.66,2.46,2.33,2.65,1.23,0.84,0.52,0.26,0.91,0.91,0.65,1.36,2.07,2.26,1.03,3.23,1.23,1.03,0.97,0.97,1.1,2.26,4.07,8.67,16.75,40.03,86.73,82.59,49.41,36.74,26.26,20.89,20.76,21.6,23.54,12.22,9.9,12.29,12.87,13.78,14.62,12.94,10.41,11.77,16.49,15.33,12.35,24.77,27.49,21.34,21.08,21.67,18.11,17.4,17.4,12.16,19.86,11.45,8.15,3.23,1.42,0.84,3.23,7.24,8.6,8.08,7.5,6.92,5.5,8.34,7.37,6.6,7.37,7.37,5.43,6.86,8.8,22.51,41.46,69.27,87.96,108.4,161.43,185.36,3838485.3996724556,3114698.5564799914
108,0.0,0.0,0.0,0.0,0.53,0.85,2.88,7.05,6.09,5.77,3.21,2.24,1.92,2.24,1.39,0.64,0.96,0.43,0.64,0.85,0.11,0.43,0.75,0.85,1.18,0.96,0.75,1.39,0.96,1.28,1.07,3.1,2.56,1.07,2.99,11.54,42.84,79.6,86.54,49.04,29.92,11.97,14.74,18.91,28.63,29.06,12.93,11.65,11.65,12.29,12.71,8.12,12.82,8.97,9.83,15.71,17.42,20.09,40.6,34.51,26.28,20.3,16.67,20.09,18.27,11.54,8.23,6.3,4.91,6.09,2.88,0.96,0.96,1.92,4.81,3.63,3.21,2.35,6.41,6.09,4.7,5.24,3.85,2.88,3.42,5.24,3.31,3.95,7.27,22.01,66.46,103.32,125.11,159.2,168.39,3852130.1773894173,3120148.073715401
109,0.0,0.0,0.0,0.0,0.53,0.85,2.88,7.05,6.09,5.77,3.21,2.24,1.92,2.24,1.39,0.64,0.96,0.43,0.64,0.85,0.11,0.43,0.75,0.85,1.18,0.96,0.75,1.39,0.96,1.28,1.07,3.1,2.56,1.07,2.99,11.54,42.84,79.6,86.54,49.04,29.92,11.97,14.74,18.91,28.63,29.06,12.93,11.65,11.65,12.29,12.71,8.12,12.82,8.97,9.83,15.71,17.42,20.09,40.6,34.51,26.28,20.3,16.67,20.09,18.27,11.54,8.23,6.3,4.91,6.09,2.88,0.96,0.96,1.92,4.81,3.63,3.21,2.35,6.41,6.09,4.7,5.24,3.85,2.88,3.42,5.24,3.31,3.95,7.27,22.01,66.46,103.32,125.11,159.2,168.39,3852130.1773894173,3120148.073715401
110,0.0,0.0,0.0,0.0,0.0,0.49,1.62,3.24,3.88,4.85,3.24,1.94,1.29,2.1,0.32,0.97,0.32,0.32,0.16,0.16,0.16,0.32,0.16,0.0,0.49,0.16,0.49,0.81,0.65,0.97,0.16,3.4,2.91,2.43,2.75,10.2,29.45,37.87,42.08,17.32,11.0,4.37,3.4,3.24,3.4,5.5,8.09,10.36,10.36,8.74,9.55,12.46,9.87,8.74,8.25,5.34,6.64,8.74,10.03,10.36,6.96,11.0,7.12,9.06,7.77,3.72,2.59,4.85,2.59,1.46,0.65,0.32,0.97,1.78,2.43,3.4,3.72,8.09,12.46,14.08,5.18,4.37,2.59,1.62,1.29,1.13,1.13,1.78,3.88,12.62,24.92,29.29,55.67,83.51,101.95,3808501.15814666,3129958.820937806
111,0.0,0.0,0.0,0.0,0.0,0.49,1.62,3.24,3.88,4.85,3.24,1.94,1.29,2.1,0.32,0.97,0.32,0.32,0.16,0.16,0.16,0.32,0.16,0.0,0.49,0.16,0.49,0.81,0.65,0.97,0.16,3.4,2.91,2.43,2.75,10.2,29.45,37.87,42.08,17.32,11.0,4.37,3.4,3.24,3.4,5.5,8.09,10.36,10.36,8.74,9.55,12.46,9.87,8.74,8.25,5.34,6.64,8.74,10.03,10.36,6.96,11.0,7.12,9.06,7.77,3.72,2.59,4.85,2.59,1.46,0.65,0.32,0.97,1.78,2.43,3.4,3.72,8.09,12.46,14.08,5.18,4.37,2.59,1.62,1.29,1.13,1.13,1.78,3.88,12.62,24.92,29.29,55.67,83.51,101.95,3808501.15814666,3129958.820937806
112,0.0,0.0,0.0,0.0,0.32,0.81,2.34,2.73,3.54,4.18,4.72,4.15,0.91,1.28,0.86,0.79,0.52,0.54,0.37,0.37,0.32,0.27,0.39,0.34,0.57,1.18,1.77,1.79,1.7,1.75,2.68,3.44,10.6,8.7,23.72,55.51,87.34,119.05,89.16,43.86,28.74,15.02,9.19,8.36,8.43,9.19,6.15,6.61,8.28,8.63,9.05,14.65,12.61,9.0,12.12,15.31,10.74,14.06,25.15,28.64,25.17,18.04,16.74,15.83,14.63,12.71,12.71,15.98,11.97,8.19,3.86,2.04,1.33,3.59,6.88,7.94,7.87,8.7,8.8,12.14,9.96,9.73,8.36,8.11,11.41,12.19,13.23,17.6,32.84,44.42,56.93,47.69,53.86,76.5,89.46,3939106.7751630717,3076215.176776474
113,0.0,0.0,0.0,0.0,0.32,0.81,2.34,2.73,3.54,4.18,4.72,4.15,0.91,1.28,0.86,0.79,0.52,0.54,0.37,0.37,0.32,0.27,0.39,0.34,0.57,1.18,1.77,1.79,1.7,1.75,2.68,3.44,10.6,8.7,23.72,55.51,87.34,119.05,89.16,43.86,28.74,15.02,9.19,8.36,8.43,9.19,6.15,6.61,8.28,8.63,9.05,14.65,12.61,9.0,12.12,15.31,10.74,14.06,25.15,28.64,25.17,18.04,16.74,15.83,14.63,12.71,12.71,15.98,11.97,8.19,3.86,2.04,1.33,3.59,6.88,7.94,7.87,8.7,8.8,12.14,9.96,9.73,8.36,8.11,11.41,12.19,13.23,17.6,32.84,44.42,56.93,47.69,53.86,76.5,89.46,3939106.7751630717,3076215.176776474
114,0.0,0.0,0.0,0.0,0.08,3.39,6.36,9.52,10.83,9.98,7.94,4.24,1.66,2.66,0.96,0.77,0.58,0.39,0.19,0.19,0.35,0.39,0.31,0.58,0.73,0.89,1.23,1.31,2.0,1.73,1.31,2.24,3.39,4.74,9.1,35.16,88.43,126.98,116.42,61.41,33.58,18.2,10.49,9.98,11.03,8.94,6.25,4.74,7.21,7.25,9.75,14.76,11.68,8.67,11.72,12.72,12.8,18.23,23.13,22.82,18.97,13.45,15.84,19.97,13.99,18.54,12.22,17.54,7.98,5.13,3.32,1.54,1.12,0.93,1.81,4.51,8.25,7.9,5.51,5.51,4.63,4.78,4.59,5.9,5.13,7.44,8.06,6.55,12.22,22.01,28.91,29.91,40.94,61.41,69.54,3886237.067672803,3055254.0244456916
115,0.0,0.0,0.0,0.0,0.08,3.39,6.36,9.52,10.83,9.98,7.94,4.24,1.66,2.66,0.96,0.77,0.58,0.39,0.19,0.19,0.35,0.39,0.31,0.58,0.73,0.89,1.23,1.31,2.0,1.73,1.31,2.24,3.39,4.74,9.1,35.16,88.43,126.98,116.42,61.41,33.58,18.2,10.49,9.98,11.03,8.94,6.25,4.74,7.21,7.25,9.75,14.76,11.68,8.67,11.72,12.72,12.8,18.23,23.13,22.82,18.97,13.45,15.84,19.97,13.99,18.54,12.22,17.54,7.98,5.13,3.32,1.54,1.12,0.93,1.81,4.51,8.25,7.9,5.51,5.51,4.63,4.78,4.59,5.9,5.13,7.44,8.06,6.55,12.22,22.01,28.91,29.91,40.94,61.41,69.54,3886237.067672803,3055254.0244456916
116,0.0,0.0,0.0,0.09,0.18,0.53,2.81,5.35,5.35,4.74,8.07,2.37,1.58,1.58,0.7,0.26,0.35,0.09,0.26,0.09,0.18,0.18,0.09,0.88,0.53,2.37,1.58,2.02,1.14,1.14,1.4,4.56,7.45,8.94,14.73,53.23,117.51,160.12,167.05,61.47,32.8,16.92,11.49,9.65,9.47,11.93,6.31,5.88,6.23,4.82,4.47,6.49,5.17,4.74,5.09,7.98,6.66,7.19,10.96,19.38,23.59,13.59,14.64,15.35,10.96,17.89,11.93,12.1,6.4,5.0,4.03,2.72,0.96,2.54,4.82,3.51,3.42,2.02,3.95,6.58,6.4,6.66,9.73,8.59,15.17,14.38,11.75,11.4,13.07,44.81,62.52,65.15,65.94,97.34,119.0,3990851.3769595134,3052666.4136160365
117,0.0,0.0,0.0,0.09,0.18,0.53,2.81,5.35,5.35,4.74,8.07,2.37,1.58,1.58,0.7,0.26,0.35,0.09,0.26,0.09,0.18,0.18,0.09,0.88,0.53,2.37,1.58,2.02,1.14,1.14,1.4,4.56,7.45,8.94,14.73,53.23,117.51,160.12,167.05,61.47,32.8,16.92,11.49,9.65,9.47,11.93,6.31,5.88,6.23,4.82,4.47,6.49,5.17,4.74,5.09,7.98,6.66,7.19,10.96,19.38,23.59,13.59,14.64,15.35,10.96,17.89,11.93,12.1,6.4,5.0,4.03,2.72,0.96,2.54,4.82,3.51,3.42,2.02,3.95,6.58,6.4,6.66,9.73,8.59,15.17,14.38,11.75,11.4,13.07,44.81,62.52,65.15,65.94,97.34,119.0,3990851.3769595134,3052666.4136160365
118,0.0,0.0,0.0,0.02,0.3,1.23,3.74,6.29,10.93,9.63,12.3,6.03,1.54,1.72,0.97,0.88,0.7,0.59,0.25,0.33,0.29,0.14,0.27,0.41,1.26,3.41,4.77,3.76,1.85,2.01,2.59,6.67,12.86,13.94,27.37,61.62,128.99,168.69,166.5,83.1,40.68,21.96,12.45,8.24,8.0,9.31,5.78,6.08,7.54,7.32,8.63,10.92,8.72,6.4,8.71,7.99,7.03,11.3,14.18,20.04,21.31,16.12,19.22,16.39,13.86,16.26,11.71,16.54,12.75,9.66,4.77,2.69,1.88,3.36,3.9,4.44,4.57,4.73,6.11,11.39,13.53,16.12,18.25,21.6,25.91,21.56,18.03,17.39,24.35,42.79,58.6,50.1,53.19,67.51,72.36,4010354.9439867106,3064969.7404261935
119,0.0,0.0,0.0,0.02,0.3,1.23,3.74,6.29,10.93,9.63,12.3,6.03,1.54,1.72,0.97,0.88,0.7,0.59,0.25,0.33,0.29,0.14,0.27,0.41,1.26,3.41,4.77,3.76,1.85,2.01,2.59,6.67,12.86,13.94,27.37,61.62,128.99,168.69,166.5,83.1,40.68,21.96,12.45,8.24,8.0,9.31,5.78,6.08,7.54,7.32,8.63,10.92,8.72,6.4,8.71,7.99,7.03,11.3,14.18,20.04,21.31,16.12,19.22,16.39,13.86,16.26,11.71,16.54,12.75,9.66,4.77,2.69,1.88,3.36,3.9,4.44,4.57,4.73,6.11,11.39,13.53,16.12,18.25,21.6,25.91,21.56,18.03,17.39,24.35,42.79,58.6,50.1,53.19,67.51,72.36,4010354.9439867106,3064969.7404261935
120,0.0,0.0,0.0,0.0,0.12,0.37,2.07,3.29,5.49,4.15,4.88,5.37,0.98,1.34,1.1,0.24,0.12,0.37,0.61,0.24,0.24,0.12,0.85,2.07,0.85,1.34,0.37,1.71,0.85,2.44,1.59,2.32,5.61,6.1,18.05,39.39,104.51,134.99,147.06,56.83,32.07,18.78,9.88,8.78,6.95,6.34,3.54,4.76,3.78,5.73,5.12,7.56,6.34,7.19,8.41,7.68,6.71,11.34,15.97,19.75,17.93,18.29,18.17,16.34,15.73,16.22,14.27,9.15,9.39,5.0,2.68,1.95,1.46,2.32,4.15,3.78,3.66,4.63,4.76,5.12,5.24,5.98,4.88,6.71,7.8,10.24,10.24,8.17,24.51,49.51,63.78,65.85,63.65,85.48,84.51,3982217.7334144437,3072552.603543877
121,0.0,0.0,0.0,0.0,0.12,0.37,2.07,3.29,5.49,4.15,4.88,5.37,0.98,1.34,1.1,0.24,0.12,0.37,0.61,0.24,0.24,0.12,0.85,2.07,0.85,1.34,0.37,1.71,0.85,2.44,1.59,2.32,5.61,6.1,18.05,39.39,104.51,134.99,147.06,56.83,32.07,18.78,9.88,8.78,6.95,6.34,3.54,4.76,3.78,5.73,5.12,7.56,6.34,7.19,8.41,7.68,6.71,11.34,15.97,19.75,17.93,18.29,18.17,16.34,15.73,16.22,14.27,9.15,9.39,5.0,2.68,1.95,1.46,2.32,4.15,3.78,3.66,4.63,4.76,5.12,5.24,5.98,4.88,6.71,7.8,10.24,10.24,8.17,24.51,49.51,63.78,65.85,63.65,85.48,84.51,3982217.7334144437,3072552.603543877
122,0.0,0.0,0.0,0.0,0.43,1.18,1.56,4.31,6.87,11.23,10.8,8.38,2.46,2.79,1.14,0.99,0.52,0.47,0.47,0.38,0.28,0.19,0.47,0.81,2.46,3.98,3.69,3.27,1.8,2.7,1.71,7.34,13.03,8.76,28.32,70.52,158.86,206.74,189.22,88.48,39.08,21.79,11.18,8.95,9.0,6.06,7.1,4.69,5.4,5.02,5.97,5.73,5.16,4.17,4.22,4.74,4.07,5.16,7.15,10.75,10.14,12.27,13.12,14.26,10.99,12.08,7.96,8.15,6.49,3.88,2.7,1.94,0.62,1.42,2.75,2.89,3.5,2.94,4.4,8.53,7.77,11.79,18.61,25.62,29.51,23.82,22.17,24.2,21.12,44.24,54.28,46.42,49.54,67.45,73.32,4031516.21540723,3051103.428490154
123,0.0,0.0,0.0,0.0,0.43,1.18,1.56,4.31,6.87,11.23,10.8,8.38,2.46,2.79,1.14,0.99,0.52,0.47,0.47,0.38,0.28,0.19,0.47,0.81,2.46,3.98,3.69,3.27,1.8,2.7,1.71,7.34,13.03,8.76,28.32,70.52,158.86,206.74,189.22,88.48,39.08,21.79,11.18,8.95,9.0,6.06,7.1,4.69,5.4,5.02,5.97,5.73,5.16,4.17,4.22,4.74,4.07,5.16,7.15,10.75,10.14,12.27,13.12,14.26,10.99,12.08,7.96,8.15,6.49,3.88,2.7,1.94,0.62,1.42,2.75,2.89,3.5,2.94,4.4,8.53,7.77,11.79,18.61,25.62,29.51,23.82,22.17,24.2,21.12,44.24,54.28,46.42,49.54,67.45,73.32,4031516.21540723,3051103.428490154
124,0.0,0.0,0.0,0.0,0.38,1.28,2.42,2.93,3.44,6.5,2.3,2.93,1.4,1.91,1.02,0.64,0.77,0.64,0.13,0.38,0.38,0.0,0.26,0.13,0.0,0.26,0.51,0.38,0.13,0.0,0.77,1.15,1.66,2.17,6.76,25.89,83.79,103.18,97.57,47.83,24.74,9.18,6.12,5.36,8.03,13.01,9.69,8.42,7.01,4.08,13.52,8.29,5.36,6.89,4.59,5.61,2.55,2.55,3.06,7.4,13.01,6.63,14.28,14.67,13.9,20.66,9.57,4.08,5.23,2.55,1.53,0.89,1.15,1.4,1.4,1.66,1.91,3.32,2.55,4.72,4.46,5.48,8.67,11.1,11.86,21.3,28.19,32.01,28.57,56.88,80.73,71.8,70.53,80.99,78.56,4048409.3395904205,3041077.1605459163
