date,country,mortality,day,month
2020-02-02,France,-5.251485148514851,2,2
2020-02-09,France,-7.649504950495051,9,2
2020-02-16,France,-7.522772277227723,16,2
2020-02-23,France,-10.172277227722773,23,2
2020-03-01,France,-8.847524752475248,1,3
2020-03-08,France,-4.4930693069306935,8,3
2020-03-15,France,5.1643564356435645,15,3
2020-03-22,France,21.889108910891085,22,3
2020-03-29,France,45.06138613861386,29,3
2020-04-05,France,73.67326732673267,5,4
2020-04-12,France,63.277227722772274,12,4
2020-04-19,France,43.526732673267325,19,4
2020-04-26,France,18.748514851485147,26,4
2020-05-03,France,5.263366336633664,3,5
2020-05-10,France,4.188118811881187,10,5
2020-05-17,France,2.3801980198019805,17,5
2020-05-24,France,5.9405940594059405,24,5
2020-05-31,France,2.0930693069306927,31,5
2020-06-07,France,1.883168316831684,7,6
2020-06-14,France,3.112871287128712,14,6
2020-06-21,France,1.015841584158416,21,6
2020-06-28,France,7.368316831683169,28,6
2020-07-05,France,-6.992079207920793,5,7
2020-07-12,France,1.1683168316831678,12,7
2020-07-19,France,-2.9306930693069306,19,7
2020-07-26,France,1.19009900990099,26,7
2020-08-02,France,7.330693069306929,2,8
2020-08-09,France,5.100990099009899,9,8
2020-08-16,France,17.954455445544557,16,8
2020-08-23,France,2.267326732673268,23,8
2020-08-30,France,2.8158415841584157,30,8
2020-09-06,France,5.762376237623762,6,9
2020-09-13,France,8.752475247524751,13,9
2020-09-20,France,12.546534653465347,20,9
2020-09-27,France,2.9485148514851485,27,9
2020-10-04,France,10.263366336633663,4,10
2020-10-11,France,7.374257425742575,11,10
2020-10-18,France,11.958415841584161,18,10
2020-10-25,France,25.32277227722772,25,10
2020-11-01,France,34.364356435643565,1,11
2020-11-08,France,43.13267326732673,8,11
2020-11-15,France,41.68118811881188,15,11
2020-11-22,France,35.847524752475245,22,11
2020-11-29,France,31.679207920792077,29,11
2020-12-06,France,28.825742574257426,6,12
2020-12-13,France,25.710891089108912,13,12
2020-12-20,France,18.03762376237624,20,12
2020-12-27,France,12.47920792079208,27,12
2021-01-03,France,26.316831683168317,3,1
2021-01-10,France,12.754455445544554,10,1
2021-01-17,France,11.148514851485148,17,1
2021-01-24,France,19.522772277227723,24,1
2021-01-31,France,17.01188118811881,31,1
2021-02-07,France,13.817821782178218,7,2
2021-02-14,France,9.984158415841582,14,2
2021-02-21,France,11.368316831683167,21,2
2021-02-28,France,4.976237623762376,28,2
2021-03-07,France,0.6673267326732673,7,3
2021-03-14,France,2.4178217821782173,14,3
2021-03-21,France,9.68910891089109,21,3
2021-03-28,France,10.859405940594058,28,3
2021-04-04,France,16.130693069306933,4,4
2021-04-11,France,16.564356435643564,11,4
2021-04-18,France,19.43564356435644,18,4
2021-04-25,France,22.27920792079208,25,4
2021-05-02,France,18.51089108910891,2,5
2021-05-09,France,17.55049504950495,9,5
2021-05-16,France,8.95049504950495,16,5
2021-05-23,France,7.36039603960396,23,5
2021-05-30,France,5.841584158415841,30,5
2021-06-06,France,6.419801980198019,6,6
2021-06-13,France,5.3782178217821786,13,6
2021-06-20,France,8.003960396039604,20,6
2021-06-27,France,-4.548514851485148,27,6
2021-07-04,France,-1.9881188118811874,4,7
2021-07-11,France,-1.7445544554455445,11,7
2021-07-18,France,1.445544554455445,18,7
2021-07-25,France,11.148514851485148,25,7
2021-08-01,France,3.0415841584158416,1,8
2021-08-08,France,6.182178217821781,8,8
2021-08-15,France,16.180198019801978,15,8
2021-08-22,France,16.291089108910892,22,8
2021-08-29,France,10.138613861386139,29,8
2021-09-05,France,14.46930693069307,5,9
2021-09-12,France,18.702970297029704,12,9
2021-09-19,France,6.93069306930693,19,9
2021-09-26,France,3.873267326732673,26,9
2021-10-03,France,7.4930693069306935,3,10
2021-10-10,France,5.540594059405939,10,10
2021-10-17,France,9.235643564356437,17,10
2021-10-24,France,9.443564356435646,24,10
2021-10-31,France,10.213861386138612,31,10
2020-01-05,Croatia,-195.79999999999995,5,1
2020-01-12,Croatia,-201.4000000000001,12,1
2020-01-19,Croatia,-238.20000000000005,19,1
2020-01-26,Croatia,-101.0,26,1
2020-02-02,Croatia,-101.0,2,2
2020-02-09,Croatia,-100.20000000000005,9,2
2020-02-16,Croatia,-49.200000000000045,16,2
2020-02-23,Croatia,-70.0,23,2
2020-03-01,Croatia,-94.20000000000005,1,3
2020-03-08,Croatia,-71.20000000000005,8,3
2020-03-15,Croatia,-9.0,15,3
2020-03-22,Croatia,32.0,22,3
2020-03-29,Croatia,83.40000000000009,29,3
2020-04-05,Croatia,-34.40000000000009,5,4
2020-04-12,Croatia,3.2000000000000455,12,4
2020-04-19,Croatia,13.200000000000045,19,4
2020-04-26,Croatia,-146.39999999999998,26,4
2020-05-03,Croatia,-60.60000000000002,3,5
2020-05-10,Croatia,-71.20000000000005,10,5
2020-05-17,Croatia,-32.200000000000045,17,5
2020-05-24,Croatia,-42.200000000000045,24,5
2020-05-31,Croatia,-81.0,31,5
2020-06-07,Croatia,24.399999999999977,7,6
2020-06-14,Croatia,38.200000000000045,14,6
2020-06-21,Croatia,-32.60000000000002,21,6
2020-06-28,Croatia,14.399999999999977,28,6
2020-07-05,Croatia,17.399999999999977,5,7
2020-07-12,Croatia,-30.399999999999977,12,7
2020-07-19,Croatia,-68.20000000000005,19,7
2020-07-26,Croatia,-13.200000000000045,26,7
2020-08-02,Croatia,99.60000000000002,2,8
2020-08-09,Croatia,-3.6000000000000227,9,8
2020-08-16,Croatia,-13.200000000000045,16,8
2020-08-23,Croatia,15.799999999999955,23,8
2020-08-30,Croatia,56.0,30,8
2020-09-06,Croatia,43.60000000000002,6,9
2020-09-13,Croatia,100.79999999999995,13,9
2020-09-20,Croatia,43.60000000000002,20,9
2020-09-27,Croatia,16.0,27,9
2020-10-04,Croatia,102.79999999999995,4,10
2020-10-11,Croatia,-3.7999999999999545,11,10
2020-10-18,Croatia,153.20000000000005,18,10
2020-10-25,Croatia,179.0,25,10
2020-11-01,Croatia,195.20000000000005,1,11
2020-11-08,Croatia,311.4,8,11
2020-11-15,Croatia,380.0,15,11
2020-11-22,Croatia,529.8,22,11
2020-11-29,Croatia,510.20000000000005,29,11
2020-12-06,Croatia,701.4,6,12
2020-12-13,Croatia,712.2,13,12
2020-12-20,Croatia,739.8,20,12
2020-12-27,Croatia,576.5999999999999,27,12
2021-01-03,Croatia,471.0,3,1
2021-01-10,Croatia,130.20000000000005,10,1
2021-01-17,Croatia,98.59999999999991,17,1
2021-01-24,Croatia,52.799999999999955,24,1
2021-01-31,Croatia,10.0,31,1
2021-02-07,Croatia,9.0,7,2
2021-02-14,Croatia,0.7999999999999545,14,2
2021-02-21,Croatia,-18.200000000000045,21,2
2021-02-28,Croatia,-20.0,28,2
2021-03-07,Croatia,-83.20000000000005,7,3
2021-03-14,Croatia,-48.200000000000045,14,3
2021-03-21,Croatia,-71.0,21,3
2021-03-28,Croatia,78.0,28,3
2021-04-04,Croatia,193.4000000000001,4,4
2021-04-11,Croatia,235.5999999999999,11,4
2021-04-18,Croatia,292.20000000000005,18,4
2021-04-25,Croatia,354.20000000000005,25,4
2021-05-02,Croatia,326.6,2,5
2021-05-09,Croatia,282.4,9,5
2021-05-16,Croatia,305.79999999999995,16,5
2021-05-23,Croatia,164.79999999999995,23,5
2021-05-30,Croatia,101.79999999999995,30,5
2021-06-06,Croatia,214.0,6,6
2021-06-13,Croatia,111.39999999999998,13,6
2021-06-20,Croatia,87.20000000000005,20,6
2021-06-27,Croatia,194.39999999999998,27,6
2021-07-04,Croatia,69.39999999999998,4,7
2021-07-11,Croatia,50.39999999999998,11,7
2021-07-18,Croatia,40.60000000000002,18,7
2021-07-25,Croatia,-49.200000000000045,25,7
2021-08-01,Croatia,80.79999999999995,1,8
2021-08-08,Croatia,-7.399999999999977,8,8
2021-08-15,Croatia,102.39999999999998,15,8
2021-08-22,Croatia,54.799999999999955,22,8
2021-08-29,Croatia,54.799999999999955,29,8
2021-09-05,Croatia,126.0,5,9
2021-09-12,Croatia,203.60000000000002,12,9
2021-09-19,Croatia,199.79999999999995,19,9
2021-09-26,Croatia,144.60000000000002,26,9
2021-10-03,Croatia,153.0,3,10
2021-10-10,Croatia,115.79999999999995,10,10
2021-10-17,Croatia,119.20000000000005,17,10
2021-10-24,Croatia,197.20000000000005,24,10
2021-10-31,Croatia,237.0,31,10
2020-01-05,Hungary,-13.26,5,1
2020-01-12,Hungary,-16.589999999999996,12,1
2020-01-19,Hungary,-16.72,19,1
2020-01-26,Hungary,-14.7,26,1
2020-02-02,Hungary,-12.66,2,2
2020-02-09,Hungary,-21.82,9,2
2020-02-16,Hungary,-11.610000000000001,16,2
2020-02-23,Hungary,-18.63,23,2
2020-03-01,Hungary,-5.590000000000001,1,3
2020-03-08,Hungary,-10.12,8,3
2020-03-15,Hungary,-6.6,15,3
2020-03-22,Hungary,8.459999999999999,22,3
2020-03-29,Hungary,0.20000000000000034,29,3
2020-04-05,Hungary,0.6399999999999985,5,4
2020-04-12,Hungary,4.940000000000002,12,4
2020-04-19,Hungary,3.970000000000001,19,4
2020-04-26,Hungary,-3.439999999999999,26,4
2020-05-03,Hungary,-5.73,3,5
2020-05-10,Hungary,-1.0500000000000007,10,5
2020-05-17,Hungary,3.8999999999999995,17,5
2020-05-24,Hungary,-8.150000000000002,24,5
2020-05-31,Hungary,-4.3500000000000005,31,5
2020-06-07,Hungary,6.7,7,6
2020-06-14,Hungary,-0.010000000000000142,14,6
2020-06-21,Hungary,-9.02,21,6
2020-06-28,Hungary,3.71,28,6
2020-07-05,Hungary,4.909999999999999,5,7
2020-07-12,Hungary,-5.38,12,7
2020-07-19,Hungary,-8.059999999999999,19,7
2020-07-26,Hungary,-11.139999999999997,26,7
2020-08-02,Hungary,2.6600000000000006,2,8
2020-08-09,Hungary,1.3499999999999996,9,8
2020-08-16,Hungary,-1.8999999999999975,16,8
2020-08-23,Hungary,1.989999999999999,23,8
2020-08-30,Hungary,-4.459999999999999,30,8
2020-09-06,Hungary,-0.03999999999999879,6,9
2020-09-13,Hungary,3.339999999999997,13,9
2020-09-20,Hungary,8.179999999999998,20,9
2020-09-27,Hungary,5.529999999999999,27,9
2020-10-04,Hungary,8.190000000000001,4,10
2020-10-11,Hungary,5.640000000000002,11,10
2020-10-18,Hungary,16.569999999999997,18,10
2020-10-25,Hungary,28.619999999999997,25,10
2020-11-01,Hungary,40.269999999999996,1,11
2020-11-08,Hungary,57.45,8,11
2020-11-15,Hungary,78.28,15,11
2020-11-22,Hungary,74.02000000000001,22,11
2020-11-29,Hungary,80.65,29,11
2020-12-06,Hungary,79.92,6,12
2020-12-13,Hungary,76.81,13,12
2020-12-20,Hungary,54.57000000000001,20,12
2020-12-27,Hungary,53.92999999999999,27,12
2021-01-03,Hungary,47.7,3,1
2021-01-10,Hungary,17.29,10,1
2021-01-17,Hungary,14.760000000000002,17,1
2021-01-24,Hungary,6.330000000000003,24,1
2021-01-31,Hungary,-7.349999999999999,31,1
2021-02-07,Hungary,-7.909999999999999,7,2
2021-02-14,Hungary,-8.969999999999999,14,2
2021-02-21,Hungary,-2.3600000000000008,21,2
2021-02-28,Hungary,11.120000000000001,28,2
2021-03-07,Hungary,19.259999999999998,7,3
2021-03-14,Hungary,50.230000000000004,14,3
2021-03-21,Hungary,80.2,21,3
2021-03-28,Hungary,97.16,28,3
2021-04-04,Hungary,97.65,4,4
2021-04-11,Hungary,81.89,11,4
2021-04-18,Hungary,53.04,18,4
2021-04-25,Hungary,41.32,25,4
2021-05-02,Hungary,27.110000000000003,2,5
2021-05-09,Hungary,18.169999999999998,9,5
2021-05-16,Hungary,12.1,16,5
2021-05-23,Hungary,6.45,23,5
2021-05-30,Hungary,3.3499999999999988,30,5
2021-06-06,Hungary,7.05,6,6
2021-06-13,Hungary,5.95,13,6
2021-06-20,Hungary,4.09,20,6
2021-06-27,Hungary,21.68,27,6
2021-07-04,Hungary,10.26,4,7
2021-07-11,Hungary,7.609999999999999,11,7
2021-07-18,Hungary,7.67,18,7
2021-07-25,Hungary,-8.059999999999999,25,7
2021-08-01,Hungary,6.960000000000003,1,8
2021-08-08,Hungary,-5.889999999999999,8,8
2021-08-15,Hungary,3.95,15,8
2021-08-22,Hungary,-4.649999999999997,22,8
2021-08-29,Hungary,1.0399999999999991,29,8
2021-09-05,Hungary,-0.6099999999999994,5,9
2021-09-12,Hungary,9.41,12,9
2021-09-19,Hungary,10.239999999999998,19,9
2021-09-26,Hungary,3.2799999999999976,26,9
2021-10-03,Hungary,3.28,3,10
2021-10-10,Hungary,5.290000000000001,10,10
2021-10-17,Hungary,8.690000000000001,17,10
2021-10-24,Hungary,8.719999999999995,24,10
2021-10-31,Hungary,24.669999999999995,31,10
2020-01-05,Ireland,-39.0,5,1
2020-01-12,Ireland,-14.0,12,1
2020-01-19,Ireland,-97.0,19,1
2020-01-26,Ireland,-101.0,26,1
2020-02-02,Ireland,-61.0,2,2
2020-02-09,Ireland,-50.0,9,2
2020-02-16,Ireland,-17.0,16,2
2020-02-23,Ireland,-12.0,23,2
2020-03-01,Ireland,-33.0,1,3
2020-03-08,Ireland,-32.0,8,3
2020-03-15,Ireland,-2.0,15,3
2020-03-22,Ireland,19.0,22,3
2020-03-29,Ireland,63.0,29,3
2020-04-05,Ireland,223.0,5,4
2020-04-12,Ireland,298.0,12,4
2020-04-19,Ireland,265.0,19,4
2020-04-26,Ireland,165.0,26,4
2020-05-03,Ireland,116.0,3,5
2020-05-10,Ireland,87.0,10,5
2020-05-17,Ireland,53.0,17,5
2020-05-24,Ireland,-28.0,24,5
2020-05-31,Ireland,-9.0,31,5
2020-06-07,Ireland,-17.0,7,6
2020-06-14,Ireland,-15.0,14,6
2020-06-21,Ireland,-31.0,21,6
2020-06-28,Ireland,-38.0,28,6
2020-07-05,Ireland,-79.0,5,7
2020-07-12,Ireland,-5.0,12,7
2020-07-19,Ireland,15.0,19,7
2020-07-26,Ireland,-12.0,26,7
2020-08-02,Ireland,-35.0,2,8
2020-08-09,Ireland,15.0,9,8
2020-08-16,Ireland,10.0,16,8
2020-08-23,Ireland,6.0,23,8
2020-08-30,Ireland,-13.0,30,8
2020-09-06,Ireland,-9.0,6,9
2020-09-13,Ireland,25.0,13,9
2020-09-20,Ireland,-59.0,20,9
2020-09-27,Ireland,-27.0,27,9
2020-10-04,Ireland,50.0,4,10
2020-10-11,Ireland,19.0,11,10
2020-10-18,Ireland,1.0,18,10
2020-10-25,Ireland,23.0,25,10
2020-11-01,Ireland,66.0,1,11
2020-11-08,Ireland,-33.0,8,11
2020-11-15,Ireland,-18.0,15,11
2020-11-22,Ireland,-48.0,22,11
2020-11-29,Ireland,-43.0,29,11
2020-12-06,Ireland,-44.0,6,12
2020-12-13,Ireland,-79.0,13,12
2020-12-20,Ireland,-67.0,20,12
2020-12-27,Ireland,-88.0,27,12
2021-01-03,Ireland,-44.0,3,1
2021-01-10,Ireland,41.0,10,1
2021-01-17,Ireland,152.0,17,1
2021-01-24,Ireland,231.0,24,1
2021-01-31,Ireland,249.0,31,1
2021-02-07,Ireland,194.0,7,2
2021-02-14,Ireland,150.0,14,2
2021-02-21,Ireland,74.0,21,2
2021-02-28,Ireland,34.0,28,2
2021-03-07,Ireland,-31.0,7,3
2021-03-14,Ireland,-85.0,14,3
2021-03-21,Ireland,-48.0,21,3
2021-03-28,Ireland,-26.0,28,3
2021-04-04,Ireland,12.0,4,4
2021-04-11,Ireland,-37.0,11,4
2021-04-18,Ireland,-7.0,18,4
2021-04-25,Ireland,9.0,25,4
2021-05-02,Ireland,5.0,2,5
2021-05-09,Ireland,52.0,9,5
2021-05-16,Ireland,23.0,16,5
2021-05-23,Ireland,16.0,23,5
2021-05-30,Ireland,31.0,30,5
2021-06-06,Ireland,-3.0,6,6
2021-06-13,Ireland,17.0,13,6
2021-06-20,Ireland,-41.0,20,6
2021-06-27,Ireland,-32.0,27,6
2021-07-04,Ireland,40.0,4,7
2021-07-11,Ireland,-46.0,11,7
2021-07-18,Ireland,62.0,18,7
2021-07-25,Ireland,107.0,25,7
2021-08-01,Ireland,11.0,1,8
2021-08-08,Ireland,24.0,8,8
2021-08-15,Ireland,91.0,15,8
2021-08-22,Ireland,68.0,22,8
2021-08-29,Ireland,41.0,29,8
2021-09-05,Ireland,65.0,5,9
2021-09-12,Ireland,94.0,12,9
2021-09-19,Ireland,-4.0,19,9
2021-09-26,Ireland,53.0,26,9
2021-10-03,Ireland,120.0,3,10
2021-10-10,Ireland,65.0,10,10
2021-10-17,Ireland,90.0,17,10
2021-10-24,Ireland,80.0,24,10
2021-10-31,Ireland,48.0,31,10
2020-01-05,Iceland,5.6,5,1
2020-01-12,Iceland,3.5999999999999996,12,1
2020-01-19,Iceland,3.799999999999999,19,1
2020-01-26,Iceland,5.199999999999999,26,1
2020-02-02,Iceland,-3.3000000000000007,2,2
2020-02-09,Iceland,-0.40000000000000036,9,2
2020-02-16,Iceland,0.9000000000000004,16,2
2020-02-23,Iceland,0.9000000000000004,23,2
2020-03-01,Iceland,-0.2999999999999998,1,3
2020-03-08,Iceland,2.3000000000000007,8,3
2020-03-15,Iceland,-1.5999999999999996,15,3
2020-03-22,Iceland,-1.3000000000000007,22,3
2020-03-29,Iceland,-2.6000000000000014,29,3
2020-04-05,Iceland,3.3000000000000007,5,4
2020-04-12,Iceland,2.3000000000000007,12,4
2020-04-19,Iceland,5.700000000000001,19,4
2020-04-26,Iceland,-4.699999999999999,26,4
2020-05-03,Iceland,1.9000000000000004,3,5
2020-05-10,Iceland,-2.299999999999999,10,5
2020-05-17,Iceland,-0.5999999999999996,17,5
2020-05-24,Iceland,3.1999999999999993,24,5
2020-05-31,Iceland,3.700000000000001,31,5
2020-06-07,Iceland,-5.5,7,6
2020-06-14,Iceland,0.1999999999999993,14,6
2020-06-21,Iceland,-3.1999999999999993,21,6
2020-06-28,Iceland,-6.5,28,6
2020-07-05,Iceland,-4.0,5,7
2020-07-12,Iceland,3.9000000000000004,12,7
2020-07-19,Iceland,1.3999999999999986,19,7
2020-07-26,Iceland,-5.0,26,7
2020-08-02,Iceland,-0.5,2,8
2020-08-09,Iceland,-0.8999999999999995,9,8
2020-08-16,Iceland,1.9999999999999991,16,8
2020-08-23,Iceland,-4.799999999999999,23,8
2020-08-30,Iceland,-3.8999999999999995,30,8
2020-09-06,Iceland,7.899999999999999,6,9
2020-09-13,Iceland,-1.1999999999999993,13,9
2020-09-20,Iceland,2.1999999999999993,20,9
2020-09-27,Iceland,-6.5,27,9
2020-10-04,Iceland,-2.1999999999999993,4,10
2020-10-11,Iceland,5.300000000000001,11,10
2020-10-18,Iceland,2.4000000000000004,18,10
2020-10-25,Iceland,1.9999999999999991,25,10
2020-11-01,Iceland,6.799999999999999,1,11
2020-11-08,Iceland,5.799999999999999,8,11
2020-11-15,Iceland,3.5,15,11
2020-11-22,Iceland,0.40000000000000036,22,11
2020-11-29,Iceland,-4.5,29,11
2020-12-06,Iceland,-1.4000000000000004,6,12
2020-12-13,Iceland,1.8999999999999995,13,12
2020-12-20,Iceland,-0.40000000000000036,20,12
2020-12-27,Iceland,5.5,27,12
2021-01-03,Iceland,-2.0,3,1
2021-01-10,Iceland,7.6,10,1
2021-01-17,Iceland,4.6,17,1
2021-01-24,Iceland,1.799999999999999,24,1
2021-01-31,Iceland,-1.3000000000000007,31,1
2021-02-07,Iceland,-1.8000000000000007,7,2
2021-02-14,Iceland,-0.9000000000000004,14,2
2021-02-21,Iceland,3.9000000000000004,21,2
2021-02-28,Iceland,-0.09999999999999964,28,2
2021-03-07,Iceland,1.2000000000000002,7,3
2021-03-14,Iceland,-2.1999999999999993,14,3
2021-03-21,Iceland,-1.5999999999999996,21,3
2021-03-28,Iceland,-2.3000000000000007,28,3
2021-04-04,Iceland,2.3999999999999986,4,4
2021-04-11,Iceland,-1.6999999999999993,11,4
2021-04-18,Iceland,4.800000000000001,18,4
2021-04-25,Iceland,-1.799999999999999,25,4
2021-05-02,Iceland,1.3000000000000007,2,5
2021-05-09,Iceland,6.4,9,5
2021-05-16,Iceland,-0.29999999999999893,16,5
2021-05-23,Iceland,-1.0999999999999996,23,5
2021-05-30,Iceland,-4.300000000000001,30,5
2021-06-06,Iceland,-2.299999999999999,6,6
2021-06-13,Iceland,0.0,13,6
2021-06-20,Iceland,6.199999999999999,20,6
2021-06-27,Iceland,3.3000000000000007,27,6
2021-07-04,Iceland,-1.0,4,7
2021-07-11,Iceland,0.0,11,7
2021-07-18,Iceland,4.4,18,7
2021-07-25,Iceland,-0.6000000000000014,25,7
2021-08-01,Iceland,5.5,1,8
2021-08-08,Iceland,5.0,8,8
2021-08-15,Iceland,4.1000000000000005,15,8
2021-08-22,Iceland,2.499999999999999,22,8
2021-08-29,Iceland,0.7000000000000011,29,8
2021-09-05,Iceland,0.10000000000000053,5,9
2021-09-12,Iceland,1.8999999999999986,12,9
2021-09-19,Iceland,0.3000000000000007,19,9
2021-09-26,Iceland,-4.800000000000001,26,9
2021-10-03,Iceland,-7.5,3,10
2021-10-10,Iceland,-0.6999999999999993,10,10
2021-10-17,Iceland,0.3000000000000007,17,10
2021-10-24,Iceland,-6.6,24,10
2021-10-31,Iceland,-4.000000000000001,31,10
2020-01-05,Italy,-18.252336448598133,5,1
2020-01-12,Italy,-16.441121495327103,12,1
2020-01-19,Italy,-13.667289719626167,19,1
2020-01-26,Italy,-9.177570093457943,26,1
2020-02-02,Italy,-9.02803738317757,2,2
2020-02-09,Italy,-7.992523364485982,9,2
2020-02-16,Italy,-5.510280373831776,16,2
2020-02-23,Italy,-6.65981308411215,23,2
2020-03-01,Italy,-1.859813084112149,1,3
2020-03-08,Italy,10.342056074766354,8,3
2020-03-15,Italy,46.73644859813084,15,3
2020-03-22,Italy,85.96448598130841,22,3
2020-03-29,Italy,100.66355140186916,29,3
2020-04-05,Italy,79.28224299065421,5,4
2020-04-12,Italy,63.14205607476635,12,4
2020-04-19,Italy,44.43551401869159,19,4
2020-04-26,Italy,27.19626168224299,26,4
2020-05-03,Italy,14.218691588785047,3,5
2020-05-10,Italy,9.033644859813084,10,5
2020-05-17,Italy,6.295327102803738,17,5
2020-05-24,Italy,0.34018691588784944,24,5
2020-05-31,Italy,-1.871028037383177,31,5
2020-06-07,Italy,-2.813084112149532,7,6
2020-06-14,Italy,-6.05607476635514,14,6
2020-06-21,Italy,-0.9271028037383184,21,6
2020-06-28,Italy,7.31588785046729,28,6
2020-07-05,Italy,7.902803738317758,5,7
2020-07-12,Italy,-2.895327102803739,12,7
2020-07-19,Italy,-5.932710280373831,19,7
2020-07-26,Italy,-5.381308411214954,26,7
2020-08-02,Italy,8.089719626168225,2,8
2020-08-09,Italy,-0.9028037383177581,9,8
2020-08-16,Italy,9.452336448598132,16,8
2020-08-23,Italy,8.600000000000001,23,8
2020-08-30,Italy,7.611214953271028,30,8
2020-09-06,Italy,4.637383177570093,6,9
2020-09-13,Italy,7.499065420560748,13,9
2020-09-20,Italy,8.160747663551403,20,9
2020-09-27,Italy,1.437383177570094,27,9
2020-10-04,Italy,6.914018691588785,4,10
2020-10-11,Italy,4.072897196261683,11,10
2020-10-18,Italy,9.85233644859813,18,10
2020-10-25,Italy,25.226168224299062,25,10
2020-11-01,Italy,37.91214953271028,1,11
2020-11-08,Italy,50.75327102803739,8,11
2020-11-15,Italy,61.151401869158875,15,11
2020-11-22,Italy,61.99439252336448,22,11
2020-11-29,Italy,62.65794392523364,29,11
2020-12-06,Italy,50.92336448598131,6,12
2020-12-13,Italy,42.36074766355141,13,12
2020-12-20,Italy,34.18130841121496,20,12
2020-12-27,Italy,16.235514018691585,27,12
2021-01-03,Italy,28.523364485981308,3,1
2021-01-10,Italy,11.813084112149532,10,1
2021-01-17,Italy,10.23177570093458,17,1
2021-01-24,Italy,15.024299065420562,24,1
2021-01-31,Italy,12.41121495327103,31,1
2021-02-07,Italy,6.775700934579438,7,2
2021-02-14,Italy,-1.0205607476635514,14,2
2021-02-21,Italy,6.36822429906542,21,2
2021-02-28,Italy,4.069158878504672,28,2
2021-03-07,Italy,7.663551401869159,7,3
2021-03-14,Italy,15.201869158878504,14,3
2021-03-21,Italy,21.484112149532713,21,3
2021-03-28,Italy,30.10467289719626,28,3
2021-04-04,Italy,29.794392523364486,4,4
2021-04-11,Italy,25.80560747663551,11,4
2021-04-18,Italy,22.52523364485981,18,4
2021-04-25,Italy,23.66915887850467,25,4
2021-05-02,Italy,17.710280373831775,2,5
2021-05-09,Italy,10.648598130841123,9,5
2021-05-16,Italy,7.0710280373831775,16,5
2021-05-23,Italy,7.958878504672898,23,5
2021-05-30,Italy,5.246728971962615,30,5
2021-06-06,Italy,6.829906542056076,6,6
2021-06-13,Italy,3.5140186915887863,13,6
2021-06-20,Italy,2.850467289719626,20,6
2021-06-27,Italy,14.914018691588785,27,6
2021-07-04,Italy,9.932710280373831,4,7
2021-07-11,Italy,3.8934579439252337,11,7
2021-07-18,Italy,-1.586915887850468,18,7
2021-07-25,Italy,3.3850467289719632,25,7
2021-08-01,Italy,7.450467289719626,1,8
2021-08-08,Italy,6.398130841121495,8,8
2021-08-15,Italy,13.190654205607474,15,8
2021-08-22,Italy,12.938317757009347,22,8
2021-08-29,Italy,8.646728971962618,29,8
2021-09-05,Italy,8.64859813084112,5,9
2021-09-12,Italy,11.57196261682243,12,9
2021-09-19,Italy,11.657943925233646,19,9
2021-09-26,Italy,4.6560747663551405,26,9
2021-10-03,Italy,3.1383177570093466,3,10
2021-10-10,Italy,-1.3102803738317756,10,10
2021-10-17,Italy,3.7738317757009354,17,10
2021-10-24,Italy,9.385046728971963,24,10
2021-10-31,Italy,4.179439252336449,31,10
2020-01-05,Liechtenstein,-4.8,5,1
2020-01-12,Liechtenstein,-0.7999999999999998,12,1
2020-01-19,Liechtenstein,-1.4000000000000004,19,1
2020-01-26,Liechtenstein,2.4000000000000004,26,1
2020-02-02,Liechtenstein,-3.2,2,2
2020-02-09,Liechtenstein,3.2,9,2
2020-02-16,Liechtenstein,5.0,16,2
2020-02-23,Liechtenstein,0.5999999999999996,23,2
2020-03-01,Liechtenstein,-0.40000000000000036,1,3
2020-03-08,Liechtenstein,-1.0,8,3
2020-03-15,Liechtenstein,-3.8,15,3
2020-03-22,Liechtenstein,-1.5999999999999996,22,3
2020-03-29,Liechtenstein,2.5999999999999996,29,3
2020-04-05,Liechtenstein,2.2,5,4
2020-04-12,Liechtenstein,1.5999999999999996,12,4
2020-04-19,Liechtenstein,-4.0,19,4
2020-04-26,Liechtenstein,0.5999999999999996,26,4
2020-05-03,Liechtenstein,1.4000000000000004,3,5
2020-05-10,Liechtenstein,3.0,10,5
2020-05-17,Liechtenstein,2.0,17,5
2020-05-24,Liechtenstein,-1.7999999999999998,24,5
2020-05-31,Liechtenstein,-0.5999999999999996,31,5
2020-06-07,Liechtenstein,-0.7999999999999998,7,6
2020-06-14,Liechtenstein,0.0,14,6
2020-06-21,Liechtenstein,-0.5999999999999996,21,6
2020-06-28,Liechtenstein,-3.0,28,6
2020-07-05,Liechtenstein,5.8,5,7
2020-07-12,Liechtenstein,-3.8,12,7
2020-07-19,Liechtenstein,0.5999999999999996,19,7
2020-07-26,Liechtenstein,-2.0,26,7
2020-08-02,Liechtenstein,-1.5999999999999996,2,8
2020-08-09,Liechtenstein,2.0,9,8
2020-08-16,Liechtenstein,-0.20000000000000018,16,8
2020-08-23,Liechtenstein,1.0,23,8
2020-08-30,Liechtenstein,-0.20000000000000018,30,8
2020-09-06,Liechtenstein,5.4,6,9
2020-09-13,Liechtenstein,-2.0,13,9
2020-09-20,Liechtenstein,1.2000000000000002,20,9
2020-09-27,Liechtenstein,1.7999999999999998,27,9
2020-10-04,Liechtenstein,-1.4000000000000004,4,10
2020-10-11,Liechtenstein,2.8,11,10
