DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2010,972.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2011,1076.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2012,1092.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2013,1123.76,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2014,1154.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2015,1135.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2016,1138.01,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2017,1181.63,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LT029,2018,1207.79,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2010,40177.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2011,43164.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2012,44112.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2013,46499.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2014,49824.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2015,52065.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2016,54867.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2017,56814.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2018,60053.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU,2019,63516.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2010,40177.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2011,43164.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2012,44112.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2013,46499.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2014,49824.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2015,52065.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2016,54867.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2017,56814.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2018,60053.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU0,2019,63516.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2010,40177.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2011,43164.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2012,44112.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2013,46499.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2014,49824.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2015,52065.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2016,54867.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2017,56814.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2018,60053.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU00,2019,63516.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2010,40177.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2011,43164.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2012,44112.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2013,46499.56,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2014,49824.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2015,52065.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2016,54867.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2017,56814.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2018,60053.08,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LU000,2019,63516.34,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2010,17872.8,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2011,20310.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2012,22219.01,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2013,22966.31,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2014,23613.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2015,24560.88,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2016,25360.29,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2017,26962.27,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2018,29142.54,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV,2019,30463.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2010,17843.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2011,20280.57,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2012,22185.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2013,22938.42,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2014,23579.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2015,24524.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2016,25325.7,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2017,26925.5,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2018,29102.94,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV0,2019,30424.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2010,17843.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2011,20280.57,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2012,22185.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2013,22938.42,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2014,23579.19,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2015,24524.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2016,25325.7,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2017,26925.5,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2018,29102.94,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV00,2019,30424.23,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2010,1839.75,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2011,2292.54,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2012,2300.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2013,2265.65,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2014,2254.04,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2015,2297.41,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2016,2375.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2017,2519.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV003,2018,2578.18,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2010,1420.73,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2011,1694.93,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2012,1848.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2013,1751.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2014,1753.05,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2015,1775.7,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2016,1783.16,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2017,1915.99,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV005,2018,1871.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2010,9416.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2011,10339.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2012,11574.46,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2013,12308.64,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2014,12731.96,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2015,13359.44,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2016,13761.39,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2017,14482.82,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV006,2018,16395.47,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2010,2490.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2011,2990.33,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2012,3248.38,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2013,3453.55,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2014,3420.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2015,3619.07,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2016,3845.17,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2017,4307.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV007,2018,4422.35,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2010,1196.87,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2011,1313.5,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2012,1367.3,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2013,1419.66,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2014,1591.97,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2015,1597.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2016,1642.85,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2017,1709.24,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV008,2018,1811.8,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2010,1479.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2011,1649.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2012,1846.4,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2013,1739.6,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2014,1827.32,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2015,1875.71,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2016,1917.81,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2017,1990.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LV009,2018,2023.43,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2010,29.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2011,29.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2012,33.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2013,27.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2014,34.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2015,36.45,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2016,34.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2017,36.77,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2018,39.6,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZ,2019,39.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2010,29.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2011,29.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2012,33.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2013,27.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2014,34.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2015,36.45,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2016,34.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2017,36.77,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2018,39.6,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZ,2019,39.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2010,29.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2011,29.91,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2012,33.1,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2013,27.89,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2014,34.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2015,36.45,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2016,34.59,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2017,36.77,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,LVZZZ,2018,39.6,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2010,3125.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2011,3264.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2012,3181.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2013,3362.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2014,3457.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2015,3654.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2016,3954.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2017,4299.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2018,4663.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME,2019,4950.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2010,3125.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2011,3264.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2012,3181.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2013,3362.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2014,3457.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2015,3654.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2016,3954.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2017,4299.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2018,4663.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME0,2019,4950.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2010,3125.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2011,3264.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2012,3181.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2013,3362.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2014,3457.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2015,3654.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2016,3954.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2017,4299.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2018,4663.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME00,2019,4950.72,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2010,3125.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2011,3264.78,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2012,3181.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2013,3362.48,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2014,3457.92,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2015,3654.51,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2016,3954.21,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2017,4299.09,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2018,4663.13,
ESTAT:NAMA_10R_3GDP$DEFAULTVIEW(1.0),14/07/21 23:00:00,A,MIO_EUR,ME000,2019,4950.72,
