,date,country,deaths
16578,2020-03-15,EL301,0.0
16579,2020-03-22,EL301,0.0
16580,2020-03-29,EL301,0.0
16581,2020-04-05,EL301,0.0
16582,2020-04-12,EL301,0.0
16583,2020-04-19,EL301,0.0
16584,2020-04-26,EL301,0.0
16585,2020-05-03,EL301,0.0
16586,2020-05-10,EL301,0.0
16587,2020-05-17,EL301,0.0
16588,2020-05-24,EL301,0.0
16589,2020-05-31,EL301,0.0
16590,2020-06-07,EL301,0.0
16591,2020-06-14,EL301,0.0
16592,2020-06-21,EL301,0.0
16593,2020-06-28,EL301,0.0
16594,2020-07-05,EL301,0.0
16595,2020-07-12,EL301,0.0
16596,2020-07-19,EL301,0.0
16597,2020-07-26,EL301,0.0
16598,2020-08-02,EL301,0.0
16599,2020-08-09,EL301,0.0
16600,2020-08-16,EL301,0.0
16601,2020-08-23,EL301,0.0
16602,2020-08-30,EL301,0.0
16603,2020-09-06,EL301,0.0
16604,2020-09-13,EL301,0.0
16605,2020-09-20,EL301,0.0
16606,2020-09-27,EL301,0.0
16607,2020-10-04,EL301,0.0
16608,2020-10-11,EL301,0.0
16609,2020-10-18,EL301,0.0
16610,2020-10-25,EL301,0.0
16611,2020-11-01,EL301,0.0
16612,2020-11-08,EL301,0.0
16613,2020-11-15,EL301,0.0
16614,2020-11-22,EL301,0.0
16615,2020-11-29,EL301,0.0
16616,2020-12-06,EL301,0.0
16617,2020-12-13,EL301,0.0
16618,2020-12-20,EL301,0.0
16619,2020-12-27,EL301,0.0
16620,2021-01-03,EL301,0.0
16621,2021-01-10,EL301,0.0
16622,2021-01-17,EL301,0.0
16623,2021-01-24,EL301,0.0
16624,2021-01-31,EL301,0.0
16625,2021-02-07,EL301,0.0
16626,2021-02-14,EL301,0.0
16627,2021-02-21,EL301,0.0
16628,2021-02-28,EL301,0.0
16629,2021-03-07,EL301,0.0
16630,2021-03-14,EL301,0.0
16631,2021-03-21,EL301,0.0
16632,2021-03-28,EL301,0.0
16633,2021-04-04,EL301,0.0
16634,2021-04-11,EL301,0.0
16635,2021-04-18,EL301,0.0
16636,2021-04-25,EL301,0.0
16637,2021-05-02,EL301,0.0
16638,2021-05-09,EL301,0.0
16639,2021-05-16,EL301,0.0
16640,2021-05-23,EL301,0.0
16641,2021-05-30,EL301,0.0
16642,2021-06-06,EL301,0.0
16643,2021-06-13,EL301,0.0
16644,2021-06-20,EL301,0.0
16645,2021-06-27,EL301,0.0
16646,2021-07-04,EL301,0.0
16647,2021-07-11,EL301,0.0
16648,2021-07-18,EL301,0.0
16649,2021-07-25,EL301,0.0
16650,2021-08-01,EL301,0.0
16651,2021-08-08,EL301,0.0
16652,2021-08-15,EL301,0.0
16653,2021-08-22,EL301,0.0
16654,2021-08-29,EL301,0.0
16655,2021-09-05,EL301,0.0
16656,2021-09-12,EL301,0.0
16657,2021-09-19,EL301,0.0
16658,2021-09-26,EL301,0.0
16659,2021-10-03,EL301,0.0
16660,2021-10-10,EL301,0.0
16661,2021-10-17,EL301,0.0
16662,2021-10-24,EL301,0.0
16663,2021-10-31,EL301,0.0
16664,2021-11-07,EL301,0.0
16665,2021-11-14,EL301,0.0
16666,2021-11-21,EL301,0.0
16667,2021-11-28,EL301,0.0
16668,2021-12-05,EL301,0.0
16669,2021-12-12,EL301,0.0
16670,2021-12-19,EL301,0.0
16671,2021-12-26,EL301,0.0
16672,2022-01-02,EL301,0.0
16673,2022-01-09,EL301,0.0
16674,2022-01-16,EL301,
16675,2022-01-23,EL301,
16676,2022-01-30,EL301,
16677,2020-01-05,EL302,
16678,2020-01-12,EL302,
16679,2020-01-19,EL302,
16680,2020-01-26,EL302,
16681,2020-02-02,EL302,
16682,2020-02-09,EL302,
16683,2020-02-16,EL302,
16684,2020-02-23,EL302,
16685,2020-03-01,EL302,0.0
16686,2020-03-08,EL302,0.0
16687,2020-03-15,EL302,0.0
16688,2020-03-22,EL302,0.0
16689,2020-03-29,EL302,0.0
16690,2020-04-05,EL302,0.0
16691,2020-04-12,EL302,0.0
16692,2020-04-19,EL302,0.0
16693,2020-04-26,EL302,0.0
16694,2020-05-03,EL302,0.0
16695,2020-05-10,EL302,0.0
16696,2020-05-17,EL302,0.0
16697,2020-05-24,EL302,0.0
16698,2020-05-31,EL302,0.0
16699,2020-06-07,EL302,0.0
16700,2020-06-14,EL302,0.0
16701,2020-06-21,EL302,0.0
16702,2020-06-28,EL302,0.0
16703,2020-07-05,EL302,0.0
16704,2020-07-12,EL302,0.0
16705,2020-07-19,EL302,0.0
16706,2020-07-26,EL302,0.0
16707,2020-08-02,EL302,0.0
16708,2020-08-09,EL302,0.0
16709,2020-08-16,EL302,0.0
16710,2020-08-23,EL302,0.0
16711,2020-08-30,EL302,0.0
16712,2020-09-06,EL302,0.0
16713,2020-09-13,EL302,0.0
16714,2020-09-20,EL302,0.0
16715,2020-09-27,EL302,0.0
16716,2020-10-04,EL302,0.0
16717,2020-10-11,EL302,0.0
16718,2020-10-18,EL302,0.0
16719,2020-10-25,EL302,0.0
16720,2020-11-01,EL302,0.0
16721,2020-11-08,EL302,0.0
16722,2020-11-15,EL302,6.0
16723,2020-11-22,EL302,0.0
16724,2020-11-29,EL302,0.0
16725,2020-12-06,EL302,0.0
16726,2020-12-13,EL302,0.0
16727,2020-12-20,EL302,0.0
16728,2020-12-27,EL302,0.0
16729,2021-01-03,EL302,0.0
16730,2021-01-10,EL302,0.0
16731,2021-01-17,EL302,0.0
16732,2021-01-24,EL302,0.0
16733,2021-01-31,EL302,0.0
16734,2021-02-07,EL302,0.0
16735,2021-02-14,EL302,0.0
16736,2021-02-21,EL302,0.0
16737,2021-02-28,EL302,0.0
16738,2021-03-07,EL302,0.0
16739,2021-03-14,EL302,0.0
16740,2021-03-21,EL302,0.0
16741,2021-03-28,EL302,0.0
16742,2021-04-04,EL302,0.0
16743,2021-04-11,EL302,0.0
16744,2021-04-18,EL302,0.0
16745,2021-04-25,EL302,0.0
16746,2021-05-02,EL302,0.0
16747,2021-05-09,EL302,0.0
16748,2021-05-16,EL302,0.0
16749,2021-05-23,EL302,0.0
16750,2021-05-30,EL302,0.0
16751,2021-06-06,EL302,0.0
16752,2021-06-13,EL302,0.0
16753,2021-06-20,EL302,0.0
16754,2021-06-27,EL302,0.0
16755,2021-07-04,EL302,0.0
16756,2021-07-11,EL302,0.0
16757,2021-07-18,EL302,0.0
16758,2021-07-25,EL302,0.0
16759,2021-08-01,EL302,0.0
16760,2021-08-08,EL302,0.0
16761,2021-08-15,EL302,0.0
16762,2021-08-22,EL302,0.0
16763,2021-08-29,EL302,0.0
16764,2021-09-05,EL302,0.0
16765,2021-09-12,EL302,0.0
16766,2021-09-19,EL302,0.0
16767,2021-09-26,EL302,0.0
16768,2021-10-03,EL302,0.0
16769,2021-10-10,EL302,0.0
16770,2021-10-17,EL302,0.0
16771,2021-10-24,EL302,0.0
16772,2021-10-31,EL302,0.0
16773,2021-11-07,EL302,0.0
16774,2021-11-14,EL302,0.0
16775,2021-11-21,EL302,0.0
16776,2021-11-28,EL302,0.0
16777,2021-12-05,EL302,0.0
16778,2021-12-12,EL302,0.0
16779,2021-12-19,EL302,0.0
16780,2021-12-26,EL302,0.0
16781,2022-01-02,EL302,0.0
16782,2022-01-09,EL302,0.0
16783,2022-01-16,EL302,
16784,2022-01-23,EL302,
16785,2022-01-30,EL302,
16786,2020-01-05,EL303,
16787,2020-01-12,EL303,
16788,2020-01-19,EL303,
16789,2020-01-26,EL303,
16790,2020-02-02,EL303,
16791,2020-02-09,EL303,
16792,2020-02-16,EL303,
16793,2020-02-23,EL303,
16794,2020-03-01,EL303,0.0
16795,2020-03-08,EL303,0.0
16796,2020-03-15,EL303,0.0
16797,2020-03-22,EL303,0.0
16798,2020-03-29,EL303,0.0
16799,2020-04-05,EL303,0.0
16800,2020-04-12,EL303,0.0
16801,2020-04-19,EL303,0.0
16802,2020-04-26,EL303,0.0
16803,2020-05-03,EL303,0.0
16804,2020-05-10,EL303,0.0
16805,2020-05-17,EL303,0.0
16806,2020-05-24,EL303,0.0
16807,2020-05-31,EL303,0.0
16808,2020-06-07,EL303,0.0
16809,2020-06-14,EL303,0.0
16810,2020-06-21,EL303,0.0
16811,2020-06-28,EL303,0.0
16812,2020-07-05,EL303,0.0
16813,2020-07-12,EL303,0.0
16814,2020-07-19,EL303,0.0
16815,2020-07-26,EL303,0.0
16816,2020-08-02,EL303,0.0
16817,2020-08-09,EL303,0.0
16818,2020-08-16,EL303,0.0
16819,2020-08-23,EL303,0.0
16820,2020-08-30,EL303,0.0
16821,2020-09-06,EL303,0.0
16822,2020-09-13,EL303,0.0
16823,2020-09-20,EL303,0.0
16824,2020-09-27,EL303,0.0
16825,2020-10-04,EL303,0.0
16826,2020-10-11,EL303,0.0
16827,2020-10-18,EL303,0.0
16828,2020-10-25,EL303,0.0
16829,2020-11-01,EL303,0.0
16830,2020-11-08,EL303,0.0
16831,2020-11-15,EL303,0.0
16832,2020-11-22,EL303,0.0
16833,2020-11-29,EL303,0.0
16834,2020-12-06,EL303,0.0
16835,2020-12-13,EL303,0.0
16836,2020-12-20,EL303,0.0
16837,2020-12-27,EL303,0.0
16838,2021-01-03,EL303,0.0
16839,2021-01-10,EL303,0.0
16840,2021-01-17,EL303,0.0
16841,2021-01-24,EL303,0.0
16842,2021-01-31,EL303,0.0
16843,2021-02-07,EL303,0.0
16844,2021-02-14,EL303,0.0
16845,2021-02-21,EL303,0.0
16846,2021-02-28,EL303,0.0
16847,2021-03-07,EL303,0.0
16848,2021-03-14,EL303,0.0
16849,2021-03-21,EL303,0.0
16850,2021-03-28,EL303,0.0
16851,2021-04-04,EL303,0.0
16852,2021-04-11,EL303,0.0
16853,2021-04-18,EL303,0.0
16854,2021-04-25,EL303,0.0
16855,2021-05-02,EL303,0.0
16856,2021-05-09,EL303,0.0
16857,2021-05-16,EL303,0.0
16858,2021-05-23,EL303,0.0
16859,2021-05-30,EL303,0.0
16860,2021-06-06,EL303,0.0
16861,2021-06-13,EL303,0.0
16862,2021-06-20,EL303,0.0
16863,2021-06-27,EL303,0.0
16864,2021-07-04,EL303,0.0
16865,2021-07-11,EL303,0.0
16866,2021-07-18,EL303,0.0
16867,2021-07-25,EL303,0.0
16868,2021-08-01,EL303,0.0
16869,2021-08-08,EL303,0.0
16870,2021-08-15,EL303,0.0
16871,2021-08-22,EL303,0.0
16872,2021-08-29,EL303,0.0
16873,2021-09-05,EL303,0.0
16874,2021-09-12,EL303,0.0
16875,2021-09-19,EL303,0.0
16876,2021-09-26,EL303,0.0
16877,2021-10-03,EL303,0.0
16878,2021-10-10,EL303,0.0
16879,2021-10-17,EL303,0.0
16880,2021-10-24,EL303,0.0
16881,2021-10-31,EL303,0.0
16882,2021-11-07,EL303,0.0
16883,2021-11-14,EL303,0.0
16884,2021-11-21,EL303,0.0
16885,2021-11-28,EL303,0.0
16886,2021-12-05,EL303,0.0
16887,2021-12-12,EL303,0.0
16888,2021-12-19,EL303,0.0
16889,2021-12-26,EL303,0.0
16890,2022-01-02,EL303,0.0
16891,2022-01-09,EL303,0.0
16892,2022-01-16,EL303,
16893,2022-01-23,EL303,
16894,2022-01-30,EL303,
16895,2020-01-05,EL304,
16896,2020-01-12,EL304,
16897,2020-01-19,EL304,
16898,2020-01-26,EL304,
16899,2020-02-02,EL304,
16900,2020-02-09,EL304,
16901,2020-02-16,EL304,
16902,2020-02-23,EL304,
16903,2020-03-01,EL304,0.0
16904,2020-03-08,EL304,0.0
16905,2020-03-15,EL304,0.0
16906,2020-03-22,EL304,0.0
16907,2020-03-29,EL304,2.0
16908,2020-04-05,EL304,2.0
16909,2020-04-12,EL304,0.0
16910,2020-04-19,EL304,0.0
16911,2020-04-26,EL304,0.0
16912,2020-05-03,EL304,0.0
16913,2020-05-10,EL304,0.0
16914,2020-05-17,EL304,0.0
16915,2020-05-24,EL304,0.0
16916,2020-05-31,EL304,0.0
16917,2020-06-07,EL304,0.0
16918,2020-06-14,EL304,0.0
16919,2020-06-21,EL304,7.0
16920,2020-06-28,EL304,0.0
16921,2020-07-05,EL304,0.0
16922,2020-07-12,EL304,0.0
16923,2020-07-19,EL304,0.0
16924,2020-07-26,EL304,0.0
16925,2020-08-02,EL304,0.0
16926,2020-08-09,EL304,0.0
16927,2020-08-16,EL304,0.0
16928,2020-08-23,EL304,1.0
16929,2020-08-30,EL304,0.0
16930,2020-09-06,EL304,0.0
16931,2020-09-13,EL304,0.0
16932,2020-09-20,EL304,0.0
16933,2020-09-27,EL304,0.0
16934,2020-10-04,EL304,0.0
16935,2020-10-11,EL304,0.0
16936,2020-10-18,EL304,0.0
16937,2020-10-25,EL304,1.0
16938,2020-11-01,EL304,0.0
16939,2020-11-08,EL304,0.0
16940,2020-11-15,EL304,0.0
16941,2020-11-22,EL304,0.0
16942,2020-11-29,EL304,0.0
16943,2020-12-06,EL304,0.0
16944,2020-12-13,EL304,0.0
16945,2020-12-20,EL304,0.0
16946,2020-12-27,EL304,0.0
16947,2021-01-03,EL304,0.0
16948,2021-01-10,EL304,0.0
16949,2021-01-17,EL304,0.0
16950,2021-01-24,EL304,0.0
16951,2021-01-31,EL304,0.0
16952,2021-02-07,EL304,0.0
16953,2021-02-14,EL304,0.0
16954,2021-02-21,EL304,0.0
16955,2021-02-28,EL304,0.0
16956,2021-03-07,EL304,0.0
16957,2021-03-14,EL304,0.0
16958,2021-03-21,EL304,0.0
16959,2021-03-28,EL304,0.0
16960,2021-04-04,EL304,0.0
16961,2021-04-11,EL304,0.0
16962,2021-04-18,EL304,0.0
16963,2021-04-25,EL304,0.0
16964,2021-05-02,EL304,0.0
16965,2021-05-09,EL304,0.0
16966,2021-05-16,EL304,0.0
16967,2021-05-23,EL304,0.0
16968,2021-05-30,EL304,0.0
16969,2021-06-06,EL304,0.0
16970,2021-06-13,EL304,0.0
16971,2021-06-20,EL304,0.0
16972,2021-06-27,EL304,0.0
16973,2021-07-04,EL304,0.0
16974,2021-07-11,EL304,0.0
16975,2021-07-18,EL304,0.0
16976,2021-07-25,EL304,0.0
16977,2021-08-01,EL304,0.0
16978,2021-08-08,EL304,0.0
16979,2021-08-15,EL304,0.0
16980,2021-08-22,EL304,0.0
16981,2021-08-29,EL304,0.0
16982,2021-09-05,EL304,0.0
16983,2021-09-12,EL304,0.0
16984,2021-09-19,EL304,0.0
16985,2021-09-26,EL304,0.0
16986,2021-10-03,EL304,0.0
16987,2021-10-10,EL304,0.0
16988,2021-10-17,EL304,0.0
16989,2021-10-24,EL304,0.0
16990,2021-10-31,EL304,0.0
16991,2021-11-07,EL304,0.0
16992,2021-11-14,EL304,0.0
16993,2021-11-21,EL304,0.0
16994,2021-11-28,EL304,0.0
16995,2021-12-05,EL304,0.0
16996,2021-12-12,EL304,0.0
16997,2021-12-19,EL304,0.0
16998,2021-12-26,EL304,0.0
16999,2022-01-02,EL304,0.0
17000,2022-01-09,EL304,0.0
17001,2022-01-16,EL304,
17002,2022-01-23,EL304,
17003,2022-01-30,EL304,
17004,2020-01-05,EL524,
17005,2020-01-12,EL524,
17006,2020-01-19,EL524,
17007,2020-01-26,EL524,
17008,2020-02-02,EL524,
17009,2020-02-09,EL524,
17010,2020-02-16,EL524,
17011,2020-02-23,EL524,
17012,2020-03-01,EL524,0.0
17013,2020-03-08,EL524,0.0
17014,2020-03-15,EL524,0.0
17015,2020-03-22,EL524,0.0
17016,2020-03-29,EL524,0.0
17017,2020-04-05,EL524,1.0
17018,2020-04-12,EL524,0.0
17019,2020-04-19,EL524,0.0
17020,2020-04-26,EL524,0.0
17021,2020-05-03,EL524,0.0
17022,2020-05-10,EL524,0.0
17023,2020-05-17,EL524,0.0
17024,2020-05-24,EL524,0.0
17025,2020-05-31,EL524,0.0
17026,2020-06-07,EL524,0.0
17027,2020-06-14,EL524,0.0
17028,2020-06-21,EL524,0.0
17029,2020-06-28,EL524,0.0
17030,2020-07-05,EL524,0.0
17031,2020-07-12,EL524,0.0
17032,2020-07-19,EL524,0.0
17033,2020-07-26,EL524,0.0
17034,2020-08-02,EL524,0.0
17035,2020-08-09,EL524,0.0
17036,2020-08-16,EL524,0.0
17037,2020-08-23,EL524,0.0
17038,2020-08-30,EL524,0.0
17039,2020-09-06,EL524,0.0
17040,2020-09-13,EL524,0.0
17041,2020-09-20,EL524,0.0
17042,2020-09-27,EL524,1.0
17043,2020-10-04,EL524,1.0
17044,2020-10-11,EL524,0.0
17045,2020-10-18,EL524,1.0
17046,2020-10-25,EL524,0.0
17047,2020-11-01,EL524,1.0
17048,2020-11-08,EL524,3.0
17049,2020-11-15,EL524,2.0
17050,2020-11-22,EL524,0.0
17051,2020-11-29,EL524,0.0
17052,2020-12-06,EL524,0.0
17053,2020-12-13,EL524,0.0
17054,2020-12-20,EL524,0.0
17055,2020-12-27,EL524,0.0
17056,2021-01-03,EL524,0.0
17057,2021-01-10,EL524,0.0
17058,2021-01-17,EL524,0.0
17059,2021-01-24,EL524,0.0
17060,2021-01-31,EL524,0.0
17061,2021-02-07,EL524,0.0
17062,2021-02-14,EL524,0.0
17063,2021-02-21,EL524,0.0
17064,2021-02-28,EL524,0.0
17065,2021-03-07,EL524,0.0
17066,2021-03-14,EL524,0.0
17067,2021-03-21,EL524,0.0
17068,2021-03-28,EL524,0.0
17069,2021-04-04,EL524,0.0
17070,2021-04-11,EL524,0.0
17071,2021-04-18,EL524,0.0
17072,2021-04-25,EL524,0.0
17073,2021-05-02,EL524,0.0
17074,2021-05-09,EL524,0.0
17075,2021-05-16,EL524,0.0
17076,2021-05-23,EL524,0.0
17077,2021-05-30,EL524,0.0
17078,2021-06-06,EL524,0.0
17079,2021-06-13,EL524,0.0
17080,2021-06-20,EL524,0.0
17081,2021-06-27,EL524,0.0
17082,2021-07-04,EL524,0.0
17083,2021-07-11,EL524,0.0
17084,2021-07-18,EL524,0.0
17085,2021-07-25,EL524,0.0
17086,2021-08-01,EL524,0.0
17087,2021-08-08,EL524,0.0
17088,2021-08-15,EL524,0.0
17089,2021-08-22,EL524,0.0
17090,2021-08-29,EL524,0.0
17091,2021-09-05,EL524,0.0
17092,2021-09-12,EL524,0.0
17093,2021-09-19,EL524,0.0
17094,2021-09-26,EL524,0.0
17095,2021-10-03,EL524,0.0
17096,2021-10-10,EL524,0.0
17097,2021-10-17,EL524,0.0
17098,2021-10-24,EL524,0.0
17099,2021-10-31,EL524,0.0
17100,2021-11-07,EL524,0.0
17101,2021-11-14,EL524,0.0
17102,2021-11-21,EL524,0.0
17103,2021-11-28,EL524,0.0
17104,2021-12-05,EL524,0.0
17105,2021-12-12,EL524,0.0
17106,2021-12-19,EL524,0.0
17107,2021-12-26,EL524,0.0
17108,2022-01-02,EL524,0.0
17109,2022-01-09,EL524,0.0
17110,2022-01-16,EL524,
17111,2022-01-23,EL524,
17112,2022-01-30,EL524,
17113,2020-01-05,EL525,
17114,2020-01-12,EL525,
17115,2020-01-19,EL525,
17116,2020-01-26,EL525,
17117,2020-02-02,EL525,
17118,2020-02-09,EL525,
17119,2020-02-16,EL525,
17120,2020-02-23,EL525,
17121,2020-03-01,EL525,0.0
17122,2020-03-08,EL525,0.0
17123,2020-03-15,EL525,0.0
17124,2020-03-22,EL525,0.0
17125,2020-03-29,EL525,0.0
17126,2020-04-05,EL525,0.0
17127,2020-04-12,EL525,0.0
17128,2020-04-19,EL525,0.0
17129,2020-04-26,EL525,0.0
17130,2020-05-03,EL525,0.0
17131,2020-05-10,EL525,0.0
17132,2020-05-17,EL525,0.0
17133,2020-05-24,EL525,0.0
17134,2020-05-31,EL525,0.0
17135,2020-06-07,EL525,0.0
17136,2020-06-14,EL525,0.0
17137,2020-06-21,EL525,0.0
17138,2020-06-28,EL525,0.0
17139,2020-07-05,EL525,0.0
17140,2020-07-12,EL525,0.0
17141,2020-07-19,EL525,0.0
17142,2020-07-26,EL525,0.0
17143,2020-08-02,EL525,0.0
17144,2020-08-09,EL525,0.0
17145,2020-08-16,EL525,0.0
17146,2020-08-23,EL525,0.0
17147,2020-08-30,EL525,0.0
17148,2020-09-06,EL525,0.0
17149,2020-09-13,EL525,0.0
17150,2020-09-20,EL525,1.0
17151,2020-09-27,EL525,1.0
17152,2020-10-04,EL525,0.0
17153,2020-10-11,EL525,0.0
17154,2020-10-18,EL525,0.0
17155,2020-10-25,EL525,0.0
17156,2020-11-01,EL525,1.0
17157,2020-11-08,EL525,2.0
17158,2020-11-15,EL525,1.0
17159,2020-11-22,EL525,1.0
17160,2020-11-29,EL525,0.0
17161,2020-12-06,EL525,0.0
17162,2020-12-13,EL525,0.0
17163,2020-12-20,EL525,0.0
17164,2020-12-27,EL525,0.0
17165,2021-01-03,EL525,0.0
17166,2021-01-10,EL525,0.0
17167,2021-01-17,EL525,0.0
17168,2021-01-24,EL525,0.0
17169,2021-01-31,EL525,0.0
17170,2021-02-07,EL525,0.0
17171,2021-02-14,EL525,0.0
17172,2021-02-21,EL525,0.0
17173,2021-02-28,EL525,0.0
17174,2021-03-07,EL525,0.0
17175,2021-03-14,EL525,0.0
17176,2021-03-21,EL525,0.0
17177,2021-03-28,EL525,0.0
17178,2021-04-04,EL525,0.0
17179,2021-04-11,EL525,0.0
17180,2021-04-18,EL525,0.0
17181,2021-04-25,EL525,0.0
17182,2021-05-02,EL525,0.0
17183,2021-05-09,EL525,0.0
17184,2021-05-16,EL525,0.0
17185,2021-05-23,EL525,0.0
17186,2021-05-30,EL525,0.0
17187,2021-06-06,EL525,0.0
17188,2021-06-13,EL525,0.0
17189,2021-06-20,EL525,0.0
17190,2021-06-27,EL525,0.0
17191,2021-07-04,EL525,0.0
17192,2021-07-11,EL525,0.0
17193,2021-07-18,EL525,0.0
17194,2021-07-25,EL525,0.0
17195,2021-08-01,EL525,0.0
17196,2021-08-08,EL525,0.0
17197,2021-08-15,EL525,0.0
17198,2021-08-22,EL525,0.0
17199,2021-08-29,EL525,0.0
17200,2021-09-05,EL525,0.0
17201,2021-09-12,EL525,0.0
17202,2021-09-19,EL525,0.0
17203,2021-09-26,EL525,0.0
17204,2021-10-03,EL525,0.0
17205,2021-10-10,EL525,0.0
17206,2021-10-17,EL525,0.0
17207,2021-10-24,EL525,0.0
17208,2021-10-31,EL525,0.0
17209,2021-11-07,EL525,0.0
17210,2021-11-14,EL525,0.0
17211,2021-11-21,EL525,0.0
17212,2021-11-28,EL525,0.0
17213,2021-12-05,EL525,0.0
17214,2021-12-12,EL525,0.0
17215,2021-12-19,EL525,0.0
17216,2021-12-26,EL525,0.0
17217,2022-01-02,EL525,0.0
17218,2022-01-09,EL525,0.0
17219,2022-01-16,EL525,
17220,2022-01-23,EL525,
17221,2022-01-30,EL525,
17222,2020-01-05,EL526,
17223,2020-01-12,EL526,
17224,2020-01-19,EL526,
17225,2020-01-26,EL526,
17226,2020-02-02,EL526,
17227,2020-02-09,EL526,
17228,2020-02-16,EL526,
17229,2020-02-23,EL526,
17230,2020-03-01,EL526,0.0
17231,2020-03-08,EL526,0.0
17232,2020-03-15,EL526,0.0
17233,2020-03-22,EL526,0.0
17234,2020-03-29,EL526,0.0
17235,2020-04-05,EL526,0.0
17236,2020-04-12,EL526,0.0
17237,2020-04-19,EL526,0.0
17238,2020-04-26,EL526,0.0
17239,2020-05-03,EL526,0.0
17240,2020-05-10,EL526,0.0
17241,2020-05-17,EL526,0.0
17242,2020-05-24,EL526,0.0
17243,2020-05-31,EL526,0.0
17244,2020-06-07,EL526,0.0
17245,2020-06-14,EL526,0.0
17246,2020-06-21,EL526,0.0
17247,2020-06-28,EL526,0.0
17248,2020-07-05,EL526,0.0
17249,2020-07-12,EL526,0.0
17250,2020-07-19,EL526,0.0
17251,2020-07-26,EL526,0.0
17252,2020-08-02,EL526,0.0
17253,2020-08-09,EL526,0.0
17254,2020-08-16,EL526,0.0
17255,2020-08-23,EL526,0.0
17256,2020-08-30,EL526,0.0
17257,2020-09-06,EL526,0.0
17258,2020-09-13,EL526,0.0
17259,2020-09-20,EL526,0.0
17260,2020-09-27,EL526,0.0
17261,2020-10-04,EL526,0.0
17262,2020-10-11,EL526,0.0
17263,2020-10-18,EL526,0.0
17264,2020-10-25,EL526,0.0
17265,2020-11-01,EL526,0.0
17266,2020-11-08,EL526,0.0
17267,2020-11-15,EL526,0.0
17268,2020-11-22,EL526,0.0
17269,2020-11-29,EL526,0.0
17270,2020-12-06,EL526,0.0
17271,2020-12-13,EL526,0.0
17272,2020-12-20,EL526,0.0
17273,2020-12-27,EL526,0.0
17274,2021-01-03,EL526,0.0
17275,2021-01-10,EL526,0.0
17276,2021-01-17,EL526,0.0
17277,2021-01-24,EL526,0.0
17278,2021-01-31,EL526,0.0
17279,2021-02-07,EL526,0.0
17280,2021-02-14,EL526,0.0
17281,2021-02-21,EL526,0.0
17282,2021-02-28,EL526,0.0
17283,2021-03-07,EL526,0.0
17284,2021-03-14,EL526,0.0
17285,2021-03-21,EL526,0.0
17286,2021-03-28,EL526,0.0
17287,2021-04-04,EL526,0.0
17288,2021-04-11,EL526,0.0
17289,2021-04-18,EL526,0.0
17290,2021-04-25,EL526,0.0
17291,2021-05-02,EL526,0.0
17292,2021-05-09,EL526,0.0
17293,2021-05-16,EL526,0.0
17294,2021-05-23,EL526,0.0
17295,2021-05-30,EL526,0.0
17296,2021-06-06,EL526,0.0
17297,2021-06-13,EL526,0.0
17298,2021-06-20,EL526,0.0
17299,2021-06-27,EL526,0.0
17300,2021-07-04,EL526,0.0
17301,2021-07-11,EL526,0.0
17302,2021-07-18,EL526,0.0
17303,2021-07-25,EL526,0.0
17304,2021-08-01,EL526,0.0
17305,2021-08-08,EL526,0.0
17306,2021-08-15,EL526,0.0
17307,2021-08-22,EL526,0.0
17308,2021-08-29,EL526,0.0
17309,2021-09-05,EL526,0.0
17310,2021-09-12,EL526,0.0
17311,2021-09-19,EL526,0.0
17312,2021-09-26,EL526,0.0
17313,2021-10-03,EL526,0.0
17314,2021-10-10,EL526,0.0
17315,2021-10-17,EL526,0.0
17316,2021-10-24,EL526,0.0
17317,2021-10-31,EL526,0.0
17318,2021-11-07,EL526,0.0
17319,2021-11-14,EL526,0.0
17320,2021-11-21,EL526,0.0
17321,2021-11-28,EL526,0.0
17322,2021-12-05,EL526,0.0
17323,2021-12-12,EL526,0.0
17324,2021-12-19,EL526,0.0
17325,2021-12-26,EL526,0.0
17326,2022-01-02,EL526,0.0
17327,2022-01-09,EL526,0.0
17328,2022-01-16,EL526,
17329,2022-01-23,EL526,
17330,2022-01-30,EL526,
17331,2020-01-05,EL527,
17332,2020-01-12,EL527,
17333,2020-01-19,EL527,
17334,2020-01-26,EL527,
17335,2020-02-02,EL527,
17336,2020-02-09,EL527,
17337,2020-02-16,EL527,
17338,2020-02-23,EL527,
17339,2020-03-01,EL527,0.0
17340,2020-03-08,EL527,0.0
17341,2020-03-15,EL527,0.0
17342,2020-03-22,EL527,0.0
17343,2020-03-29,EL527,0.0
17344,2020-04-05,EL527,0.0
17345,2020-04-12,EL527,0.0
17346,2020-04-19,EL527,0.0
17347,2020-04-26,EL527,0.0
17348,2020-05-03,EL527,0.0
17349,2020-05-10,EL527,0.0
17350,2020-05-17,EL527,0.0
17351,2020-05-24,EL527,0.0
17352,2020-05-31,EL527,0.0
17353,2020-06-07,EL527,0.0
17354,2020-06-14,EL527,0.0
17355,2020-06-21,EL527,0.0
17356,2020-06-28,EL527,0.0
17357,2020-07-05,EL527,0.0
17358,2020-07-12,EL527,0.0
17359,2020-07-19,EL527,0.0
17360,2020-07-26,EL527,0.0
17361,2020-08-02,EL527,0.0
17362,2020-08-09,EL527,0.0
17363,2020-08-16,EL527,0.0
17364,2020-08-23,EL527,0.0
17365,2020-08-30,EL527,0.0
17366,2020-09-06,EL527,0.0
17367,2020-09-13,EL527,0.0
